id,recipe_id,user_id,rating,description,has_photos
dd4063f9-13b1-47f0-a4af-cf103a149777,48e7d279-61be-4162-8674-0660e748fa63,ca436e6f-f767-4f62-8bce-157daaf0c63f,4.3,Could use more vegetables.,FALSE
87fbaf2b-9024-40fa-bd96-5bac8a355aca,565f29db-8f4b-4345-a330-2bcf9df6139f,7df670c3-6ee0-4856-959b-434b096543a7,4.8,A bit too spicy for me.,FALSE
e7a59317-c485-41ed-8eca-cd63799b092f,b5993aad-685b-44e3-81da-6b78579de076,4c5f4b54-14f4-475e-97f9-505ac05c1047,4.5,"Not my favorite, but okay.",FALSE
1715e757-1e09-419d-a38a-70d7e34ef021,542dd424-3fc8-44b9-9a6e-9240d7d77634,19bd7164-52a7-42d5-94ff-6431dd51e32d,4.7,I was impressed with the result.,FALSE
31d744c6-7df6-445c-ab28-3e1f09050af4,e2cc8403-16cb-4fbc-8d3f-dbc06d1986d4,58d6eb82-86c7-4ddf-832b-d82db5fe19c9,3,My kids loved it!,TRUE
a8011d8c-7205-4db6-a4fa-47b8b1f6113c,4450377c-0503-445f-882b-e167fc05a084,87832d28-254a-4a0b-8370-c6214e199fb5,4.4,Would recommend to friends.,FALSE
21cc87a5-a88e-4eb7-a54f-f9bee1b8bf5e,bc5332e6-8b9e-4e10-b61c-270bee4d2f33,21688c8c-c55e-4693-a02a-6177e855c447,3.2,"A bit bland, added extra spices.",TRUE
7ffcadcd-62aa-4ad8-ab29-188913f1760a,2cb699a0-8278-40a8-8659-bf68fbb00d2b,15f78e6d-8c1b-4759-98bd-4626a52785ea,3.3,"Family loved it, great flavors.",TRUE
7a7a07a9-6ac3-4b51-906f-17acb55f6e41,98e1f173-1b0c-4a7f-b929-bd453c536bf8,d33f718d-97b6-4d42-adc1-856b31ded5b4,3.7,Perfect for a quick dinner.,FALSE
214598d7-deaf-4a5d-8987-7b4d35254c5c,5fc07310-b4ca-42b3-a810-df66d510d03d,2face309-fffa-44c1-965f-1b5b53f3568e,3.9,Will definitely cook this again.,TRUE
ca56e98f-ff4b-4297-b80c-f4f9200a424e,1424c412-731c-4ddb-b69f-8ae4348b46fc,7df670c3-6ee0-4856-959b-434b096543a7,2.7,"Not my favorite, but okay.",FALSE
1f176adb-f71a-4468-99bb-392e6968bf2d,337f94fe-cc55-4202-a2cf-4e8305c49262,480779f0-5692-4c60-918f-b1ec322a67dd,3.5,Too salty for my taste.,TRUE
0c7e64b6-116e-4c4f-a174-78d0d4c58ce7,78644f53-c1d0-48c8-9f52-1ba3edf3f7eb,6dea04ef-eec2-44aa-a595-919f9af3e6fb,3.9,"Nice presentation, tasted great.",FALSE
4fa7288a-ebde-45bd-a3a3-287dcb71e3f5,3d35e662-e957-4eaa-b80f-420524f5f072,5bca54c5-d852-4f6f-94f4-8579c81735c2,3.2,"Family loved it, great flavors.",TRUE
9c2e5af1-d2be-4113-a21e-2efef2cda342,98e1f173-1b0c-4a7f-b929-bd453c536bf8,b9892311-8eb8-4a7d-aa9e-dc2ee8c98140,4,"Nice presentation, tasted great.",FALSE
47695401-cd00-4c59-840f-bdc6a8a5c90e,fa638a11-b94b-4c11-a032-63c2314ab0c1,27857371-def4-4998-aef0-d423dbc10dbf,3.3,Could use more vegetables.,TRUE
80647368-d235-4235-b6df-15291f9b694d,e0d1c537-6096-46cc-9ad7-c4219d768378,1a3217ba-b9e3-454b-8b49-c92b25792adc,4.5,Absolutely amazing!,TRUE
b60e9398-f62a-4de9-9915-d33b527de160,2264191d-1707-46d0-9cef-d72b0a05cb57,24e6327b-5650-473d-9ec7-3ec0316cda54,3.9,"A bit bland, added extra spices.",TRUE
03f15c7a-0009-45c0-925b-ee751f452389,9014a456-74b2-4653-a977-ed090f0496f5,1c3716c5-cdb6-4114-852d-9c8cbbc10bc9,2.9,"Family loved it, great flavors.",FALSE
e2032e0f-1702-4d86-a515-6deb68c0898b,9d3979cd-6e10-43a8-835e-006003a1cb4b,94b3ed98-d68e-4371-b116-16868fe263dc,3.4,My kids loved it!,TRUE
f1c916e4-5ef8-4b4f-b57d-cd90d5bfef2a,68ead65d-3799-4089-9eac-9e443938b42c,d7ee95ab-4646-4831-8e16-3318ac475fa1,2.8,Turned out perfect!,FALSE
d39005d4-e611-442c-98e4-bb18a8f4575b,4c07ffe5-6992-49c8-a8d4-cf7559c3c896,accbab95-20f1-4c0a-8565-c6c7bf51f209,3.5,Could use more vegetables.,TRUE
c0463a89-dae0-4217-9a73-9a728b47d51b,fada94dc-e0fe-4ce7-8daa-0f80fb7d5f39,b84905ed-d855-4a2c-aab8-f2e76018d9ac,4.8,The texture was a little off.,FALSE
bc9cdcce-ad8d-4a31-9c98-f6b106107f28,4450377c-0503-445f-882b-e167fc05a084,accbab95-20f1-4c0a-8565-c6c7bf51f209,3.7,"Good, but needs more seasoning.",FALSE
c3237dae-73fa-490a-aae1-e26e853e3a65,d709f605-b230-4497-ab86-c93f1a22e4ed,15f78e6d-8c1b-4759-98bd-4626a52785ea,3.1,"Not my favorite, but okay.",TRUE
dd5abc86-8aca-46ae-914f-23c17dc088b9,813383a0-7fc6-4a65-80a3-2378be9dd5b9,22ca4376-ad88-41e9-bc20-f44f270765f8,4.1,The texture was a little off.,FALSE
bbddd088-7a2e-4305-b8ef-843e1452d840,88f93761-84ce-4b03-bed5-daf0158a872e,b431e1fd-5549-401d-9976-931d3a3d9501,4.1,Turned out perfect!,TRUE
3c4a1fdb-a12e-4246-b910-56ffdee28e7b,d2434745-68e1-436f-b086-fe4057d85d98,12aedfe3-f88d-424b-ae0c-4182ef52d984,3.8,My kids loved it!,FALSE
fd4292f3-3724-4e4d-bc36-3c1c391342cb,8ed331c1-c540-4a45-a5db-f450ee745cc9,d7ee95ab-4646-4831-8e16-3318ac475fa1,3.2,A bit too spicy for me.,FALSE
56e1ec5d-06b5-4d09-be54-9893dbbe1203,68ead65d-3799-4089-9eac-9e443938b42c,f49f31a4-a7b0-4936-85bd-db90dc9443a9,4,Simple and satisfying.,TRUE
f736f123-8ee6-4207-bdad-2e183e92009a,2721571f-c2de-4ef9-a435-bafc3974fd56,8fb676ee-2e65-4c26-96c6-a58b3dfdd6c9,4.3,My kids loved it!,FALSE
f9eceb0c-ff2e-43ee-868a-1d08fb2b74b5,e41c83a6-9043-4d5f-8e1d-fc903418929c,dce5364e-b3e3-446d-81ce-cfa537871a04,3.6,"Not my favorite, but okay.",FALSE
bae0f650-9b74-4a4b-8fab-02d7da48440f,565f29db-8f4b-4345-a330-2bcf9df6139f,8fb676ee-2e65-4c26-96c6-a58b3dfdd6c9,3.7,Would recommend to friends.,FALSE
0ea7cc85-6bbf-4bd1-bdc5-2965c5e87fe1,3d35e662-e957-4eaa-b80f-420524f5f072,861313ba-292d-45ba-bc1d-841a0c40b46b,4,"Delicious, will make again!",FALSE
a820e23f-56cd-46d3-aca2-60991f27dc82,b15190c0-3f8c-4085-8538-4ceddb11db9a,21688c8c-c55e-4693-a02a-6177e855c447,4.5,Perfect for a quick dinner.,TRUE
d6950bca-df33-4e88-a91e-b02ced43469a,d9cd13c6-77bd-4930-9a08-ba933ee627de,b84905ed-d855-4a2c-aab8-f2e76018d9ac,3.6,"Not my favorite, but okay.",FALSE
2c25f978-758c-4b5a-a7e7-8446170ce0de,5bcd15b5-50af-46b6-82be-48b80362d49e,87832d28-254a-4a0b-8370-c6214e199fb5,4.1,My kids loved it!,FALSE
60d88840-82e7-4392-9579-846b6c199fed,29084bf8-0fbd-46c1-b03e-ee59a61bd1b3,95a1c6f4-2819-4df5-9762-a79288a860d3,2.7,Would recommend to friends.,TRUE
3dddb382-3c2c-4756-802d-6bf93adb016c,b73c61fa-be19-4500-9548-0e28e625a086,ca436e6f-f767-4f62-8bce-157daaf0c63f,2.8,Absolutely amazing!,FALSE
bf97fcc5-93ab-4b58-af96-e129b5d73c9b,78644f53-c1d0-48c8-9f52-1ba3edf3f7eb,12aedfe3-f88d-424b-ae0c-4182ef52d984,3.5,"A bit bland, added extra spices.",FALSE
9cebe7d6-33c4-4a7e-b801-c4dfb0ed7bcb,e37edf57-08ba-42fc-bc81-1e21fec201ab,22ca4376-ad88-41e9-bc20-f44f270765f8,2.8,Perfect for a quick dinner.,TRUE
234f2241-a361-424f-a86a-0957e325a992,d1839ec4-e7ba-46a3-87fd-d36326ab4edf,dc653cd9-2705-4a62-8fbf-ba472ac0b46c,4.2,Great balance of flavors.,FALSE
c4a1a8f7-e1c7-4f74-8e56-38bddf57a5f6,19e09466-aaaa-4637-a9b3-b7d203ec8d29,e2e5d28e-11b6-4d84-9a17-8cffd5e10fd6,3.2,My kids loved it!,FALSE
a9c6b167-bc13-4562-8f1f-8afbaf34400c,f0372169-f982-4448-907f-741894d5b5bf,c21f382f-106a-49f3-ba38-0a19fdf92f2d,4,Will definitely cook this again.,FALSE
8cf66014-d82c-4743-9a19-88f9d98867d4,f8ea64ba-e486-4d73-a1ec-ab670fbfadac,1a3217ba-b9e3-454b-8b49-c92b25792adc,3.3,Great balance of flavors.,FALSE
59f42c5a-39b1-4cf4-9ce8-a10c8a5510ac,7c101f53-790a-4537-b66b-8ac9097c70cc,6ab98b24-33c9-46b7-84d1-7e53730592bf,4.5,My kids loved it!,FALSE
9a291002-7491-46c2-82ea-99834caf218e,b15190c0-3f8c-4085-8538-4ceddb11db9a,ed2d7709-9d51-40b7-ba24-1516f3a863f1,3.5,The texture was a little off.,FALSE
26f3dbff-59f9-46e7-ac22-a24c1809c9e0,06b2ba00-66a2-4c95-a3a0-c0f820e2e531,8e8731cb-7373-49cd-a102-33f8ee18abd1,3.4,A bit too spicy for me.,FALSE
2eddcefc-4aa9-486d-847a-7bc7237707d1,188781a6-b04b-4ae5-8689-18be9ed39099,1b2bd97a-ebca-4329-a35a-fd5705ad8c0b,2.6,"A bit bland, added extra spices.",TRUE
6049c04f-9051-4db1-8ec8-e2f63101d4a2,19e09466-aaaa-4637-a9b3-b7d203ec8d29,4a1ccc3b-f5c0-4953-8284-459a4db4874d,4.5,"Family loved it, great flavors.",TRUE
6853066a-c087-43db-8571-33e499f56fe8,2721571f-c2de-4ef9-a435-bafc3974fd56,a45879da-d564-4ec6-b4cf-3c4ab5393c74,2.8,I was impressed with the result.,FALSE
4a710447-1dae-4ff2-9d4d-b82e2ffecc57,b15190c0-3f8c-4085-8538-4ceddb11db9a,703aea7e-df98-4291-a1ef-fa6411711a60,4.7,Could use more vegetables.,FALSE
16ed47ea-1ea9-4d97-b9f9-cec2bac76941,48822468-ac84-4d29-9f1e-ff641ff31876,8e8731cb-7373-49cd-a102-33f8ee18abd1,3.5,"Nice presentation, tasted great.",FALSE
89531afc-beec-4f01-b00b-bb6f29e5863d,72298cc4-89d8-4447-858f-ba7f6c2e7096,ba9ffade-87a7-4c05-8af7-99015913bd31,4.9,Will definitely cook this again.,TRUE
1d8222a5-4353-4b17-a48e-559a89727efc,6838126d-0e83-4378-8c28-ae8249ecec6f,2cba46e9-a2c0-4254-97b6-b1cfb17b7fda,3,Absolutely amazing!,FALSE
f5c312b2-1166-4022-915e-1371c49b7b4a,95986ff4-f224-434d-aecf-5b6895fa021d,e92bddb8-9b20-40bf-8fc3-811659707d7b,3.9,Would recommend to friends.,TRUE
f809a8ca-8735-4453-881e-ab26919f064a,42827e1d-da01-477b-8537-53074e16ca40,29661fa1-a7dc-432a-b01d-370a9bac4d61,4.9,I was impressed with the result.,FALSE
5232335c-0a65-40a5-92e9-f5c5f349b516,2a5ee383-abb4-4dd2-8efa-7f5df439f8a1,1e0447f6-2e6c-4573-a904-5c4325df9408,3.7,"A bit bland, added extra spices.",TRUE
ec87c884-bc6d-464e-94f9-4300b808b25b,ab46b1f5-a822-45b0-bdb2-11ccdcf98abf,5bca54c5-d852-4f6f-94f4-8579c81735c2,4.4,"A bit bland, added extra spices.",FALSE
5e5ae161-5960-4cc3-b0b2-e9bea3c59184,c4536aa2-9ddc-4e91-b2a9-b6f08dfa94c1,8032fc62-eee9-4631-94b3-6537756011d1,4.1,"Family loved it, great flavors.",FALSE
ca5d3691-6984-4111-8225-c9af7a3917a6,2e24f8bb-3803-41a5-b835-4ac289233f6d,ca436e6f-f767-4f62-8bce-157daaf0c63f,2.7,I was impressed with the result.,TRUE
275ca3ea-9e8e-42b2-95fc-2f4b2ab0906a,4fccc964-946d-46d1-947d-fcc71c15eafc,ca436e6f-f767-4f62-8bce-157daaf0c63f,3.2,Great balance of flavors.,TRUE
ee4496b6-d345-40ee-9707-0c94761b37af,3a0fd3f0-63b3-4f00-8cc7-383f8c922784,f80684cf-5e0e-4e54-a5c3-252aac7dab99,2.6,Absolutely amazing!,FALSE
a133e9f5-590d-4d2d-a4b8-daac0f005a5f,32d2ffd7-dbfd-4452-8f64-9ca02a33d51c,7c52c46f-4e4e-4031-a23e-525d371d17a5,2.7,"Good, but needs more seasoning.",TRUE
7bd26412-4369-4d32-af59-f01861f1efd0,9014a456-74b2-4653-a977-ed090f0496f5,703aea7e-df98-4291-a1ef-fa6411711a60,4.2,"Not my favorite, but okay.",TRUE
894df58d-9624-409e-8119-d3f5eb2a3029,6baad9a1-0ef6-40d1-b0f1-1028340cd0c2,94b3ed98-d68e-4371-b116-16868fe263dc,3.3,Will definitely cook this again.,TRUE
3c19200e-c77d-4d39-9f15-2d827ab8d376,29084bf8-0fbd-46c1-b03e-ee59a61bd1b3,0cf9dac4-f665-45d3-b38e-5103562eef4f,4,Would recommend to friends.,TRUE
8528c8b2-2778-48a0-9f78-3d891fa0e299,c6131461-403e-46f3-a89e-cd0051e0a7b4,d391a684-4796-4354-9909-9ed06e3f13dc,4.6,Too salty for my taste.,TRUE
272f3d54-a6d6-43e8-93f2-3dad7321db7b,f0372169-f982-4448-907f-741894d5b5bf,1b2bd97a-ebca-4329-a35a-fd5705ad8c0b,2.9,Perfect for a quick dinner.,TRUE
a3660dce-211a-43bf-bb73-84df7cb045b2,b15190c0-3f8c-4085-8538-4ceddb11db9a,21688c8c-c55e-4693-a02a-6177e855c447,3.2,Will definitely cook this again.,FALSE
240c4372-4384-4d73-b23e-9acd32274dab,ad3003b5-3e11-4579-aa3a-9f8c881c0073,7c52c46f-4e4e-4031-a23e-525d371d17a5,3.8,Will definitely cook this again.,TRUE
d46d5d19-940e-4ba5-b162-bf25867e0c81,e4ad0a50-b67d-4aff-aaf2-815b90e575c5,ca436e6f-f767-4f62-8bce-157daaf0c63f,2.9,Would recommend to friends.,FALSE
3f8f6fa8-fa8f-48be-a526-3958db307fdc,b2d20cd9-e2a3-405f-a7e6-6b57d07e1d4b,b431e1fd-5549-401d-9976-931d3a3d9501,4.7,Will definitely cook this again.,TRUE
d5183cfb-b627-4289-86cb-93077c2c19b2,78644f53-c1d0-48c8-9f52-1ba3edf3f7eb,1e0447f6-2e6c-4573-a904-5c4325df9408,3.8,Absolutely amazing!,FALSE
77548a9c-6173-4a5a-ab79-3a6b93d29072,9014a456-74b2-4653-a977-ed090f0496f5,28a79883-895d-4ed7-b50b-cba8f7cc0fbb,4,Will definitely cook this again.,FALSE
6c1c80f7-ea06-4422-b7a6-c0e01f2cff4f,70ba18d3-0818-4192-b019-561c8ac60542,b84905ed-d855-4a2c-aab8-f2e76018d9ac,3.9,I was impressed with the result.,FALSE
e7b2bae1-8ad7-4db8-ae25-065adae36f8d,68ead65d-3799-4089-9eac-9e443938b42c,7df670c3-6ee0-4856-959b-434b096543a7,3.6,I was impressed with the result.,TRUE
5487c25e-357c-4697-80bf-e31ebe22854f,a24b8f65-a674-41c6-8db4-0d3ae1fb5b0c,c882a0e7-d465-45cc-89ce-d50fb90429e1,3.9,"Good, but needs more seasoning.",FALSE
7c2a823a-9733-4a50-8f26-4877607f04ad,e2cc8403-16cb-4fbc-8d3f-dbc06d1986d4,f04cdf5b-4d07-4cc8-ab36-7f0eb07b1a2d,3.9,Too salty for my taste.,TRUE
35e775cb-109d-4761-9a93-005b22421a15,bc5332e6-8b9e-4e10-b61c-270bee4d2f33,a34ab40e-8c11-441d-be43-d846385d5a41,2.6,Could use more vegetables.,TRUE
40e326f1-6d23-4b90-9061-13340dcb4606,29084bf8-0fbd-46c1-b03e-ee59a61bd1b3,f208fe65-10ee-4624-92fa-abf85ed5813a,2.8,"Family loved it, great flavors.",TRUE
47e16377-3459-4bcf-bf87-3afbcb5b3a57,ad3003b5-3e11-4579-aa3a-9f8c881c0073,df6d8804-120f-4645-8251-ea67c4706fc3,4.4,"Nice presentation, tasted great.",TRUE
bf9471e4-4e20-4e2e-bf89-b7f073b91a4b,4d202907-97b4-4c71-a081-6ffeca051e0c,22ca4376-ad88-41e9-bc20-f44f270765f8,3.1,"Good, but needs more seasoning.",FALSE
5424e351-a30b-4b1f-880c-fa6565efc5fc,42827e1d-da01-477b-8537-53074e16ca40,b84905ed-d855-4a2c-aab8-f2e76018d9ac,2.7,"Delicious, will make again!",TRUE
76cd42be-8000-4ffa-a8dd-5499834a3a65,d9cd13c6-77bd-4930-9a08-ba933ee627de,b9892311-8eb8-4a7d-aa9e-dc2ee8c98140,4.5,"Not my favorite, but okay.",FALSE
3f789bbc-19e6-4e52-8150-d96fb736f113,c4536aa2-9ddc-4e91-b2a9-b6f08dfa94c1,64d1fa26-affe-4674-a3f2-1b764311280f,2.9,My kids loved it!,TRUE
e57b1524-5fe5-48ef-bae4-1ba83a90d021,2e24f8bb-3803-41a5-b835-4ac289233f6d,dc653cd9-2705-4a62-8fbf-ba472ac0b46c,3,Too salty for my taste.,TRUE
fee55800-2e3e-45a3-8a8f-acef7d6b9ef8,ba359adf-9a74-4ecd-a072-6d8a10c0fbe8,8e8731cb-7373-49cd-a102-33f8ee18abd1,3.9,"Family loved it, great flavors.",TRUE
8ec188d1-5111-4d8a-8ad0-9d47b2ac73bc,42827e1d-da01-477b-8537-53074e16ca40,fd061d74-30ef-4827-8ca7-0591587b6121,3.4,Would recommend to friends.,TRUE
4642fb6c-7fec-41fd-ae88-91ed87b66e98,2c0dabe6-e629-45f1-b8bc-3b866e8c86c2,a929494c-86aa-4582-a468-56aad030aab2,3.5,"Family loved it, great flavors.",FALSE
c68a087e-f170-4da0-8bfc-f31f1895b7b0,ab46b1f5-a822-45b0-bdb2-11ccdcf98abf,a45879da-d564-4ec6-b4cf-3c4ab5393c74,4.2,"Family loved it, great flavors.",FALSE
8f4e0e87-8016-4359-b495-4b351555e9ee,2cb699a0-8278-40a8-8659-bf68fbb00d2b,861313ba-292d-45ba-bc1d-841a0c40b46b,4.2,"Family loved it, great flavors.",FALSE
a80ad54e-2176-48eb-9f6f-6453fb1d84a7,4fccc964-946d-46d1-947d-fcc71c15eafc,4ad7afe7-52e8-4ebf-a05b-ba0412b83a5c,4.1,Would recommend to friends.,FALSE
beae4c41-d73f-4a2a-901f-f22554753d7a,3e404b2f-5e29-41a2-ac9a-4dd45a02dfdf,1c3716c5-cdb6-4114-852d-9c8cbbc10bc9,4.9,Turned out perfect!,FALSE
56efe9b7-7c64-42a4-9f64-e8b0295748e2,78644f53-c1d0-48c8-9f52-1ba3edf3f7eb,308a0528-eae0-4450-b8ea-cd77a428a371,3.2,Could use more vegetables.,FALSE
289d22a9-085c-4fff-8f17-f28f7437966c,c6a9d671-867c-4aa8-8b96-14bce876b3b5,22ca4376-ad88-41e9-bc20-f44f270765f8,2.7,"Not my favorite, but okay.",FALSE
d6fe7467-ba45-4bdd-96d4-8f837ad58c48,2721571f-c2de-4ef9-a435-bafc3974fd56,1a3217ba-b9e3-454b-8b49-c92b25792adc,4.7,Absolutely amazing!,FALSE
5740437d-e768-42eb-892e-2533bd65b5e2,9014a456-74b2-4653-a977-ed090f0496f5,f80684cf-5e0e-4e54-a5c3-252aac7dab99,2.5,Perfect for a quick dinner.,FALSE
db1424c4-0f2a-4af0-b7ef-465d2613d7be,e0d1c537-6096-46cc-9ad7-c4219d768378,e2e5d28e-11b6-4d84-9a17-8cffd5e10fd6,5,Would recommend to friends.,TRUE
c2a94a43-4c03-45b2-938e-bb26b2aae8d6,e89f6463-93c7-487d-8e2f-8bfba4b60b6c,a929494c-86aa-4582-a468-56aad030aab2,3.8,A bit too spicy for me.,TRUE
7c077f07-503e-4344-a6c8-fd071c14e256,88f93761-84ce-4b03-bed5-daf0158a872e,23a139f0-289c-4567-a7a6-024134aa3f1a,4.6,Absolutely amazing!,FALSE
4b08196a-40f9-43cf-88ec-7f24c03443ff,57a2ffa8-9b41-4e46-9091-127ce5563a92,861313ba-292d-45ba-bc1d-841a0c40b46b,3.4,The texture was a little off.,TRUE
69d06172-4ef5-4482-9061-a38edfd7b12f,76ef05e5-46e1-434f-b5b0-3de39d5bb249,29661fa1-a7dc-432a-b01d-370a9bac4d61,3,Absolutely amazing!,TRUE
9f5bdf56-9190-44fa-aed0-6f46c2825a64,2c0dabe6-e629-45f1-b8bc-3b866e8c86c2,6dea04ef-eec2-44aa-a595-919f9af3e6fb,4.1,"Family loved it, great flavors.",FALSE
69023ec9-4867-4511-80b3-04709bbe187a,813383a0-7fc6-4a65-80a3-2378be9dd5b9,7e7a94ab-f344-45ce-999e-7b3f4f188183,4.7,Turned out perfect!,FALSE
589b6921-f787-4b26-957d-21af68600bd8,4450377c-0503-445f-882b-e167fc05a084,58d6eb82-86c7-4ddf-832b-d82db5fe19c9,3.3,"Good, but needs more seasoning.",TRUE
f6cddc55-c2c6-453e-b82a-09740f4ca1e9,35e54486-8e65-46f5-9e7d-c48ad7c97193,703aea7e-df98-4291-a1ef-fa6411711a60,4.1,Could use more vegetables.,TRUE
b4e2b1ce-0aad-400e-af11-07301f92fa6d,ab46b1f5-a822-45b0-bdb2-11ccdcf98abf,4981a66c-c44d-4697-a0ab-2b57db9d4e96,3.8,Turned out perfect!,TRUE
43c43f4a-6587-4f4f-8e83-c9ef0dbe3a3e,fa638a11-b94b-4c11-a032-63c2314ab0c1,19bd7164-52a7-42d5-94ff-6431dd51e32d,3.2,"A bit bland, added extra spices.",FALSE
22fafc82-7a5b-474a-9739-6b52527fce02,06b2ba00-66a2-4c95-a3a0-c0f820e2e531,f04cdf5b-4d07-4cc8-ab36-7f0eb07b1a2d,3,Too salty for my taste.,FALSE
95c5952b-3b1b-46df-9934-40515b4f3e66,fac47c76-be3d-4b7f-954b-f5d488399c58,9a1f8635-0d88-4fa8-aba3-a4c0ff0d2d6c,3.2,I was impressed with the result.,FALSE
efa4fcef-7743-45b8-834f-d8edbd19ae53,7be66667-34bf-4fc4-a1f4-a03b37a1b9aa,480779f0-5692-4c60-918f-b1ec322a67dd,4,Easy to make and very tasty.,TRUE
03aafe03-621e-4447-838b-6df265b9a48d,7d7b0dbb-a8cf-479b-a38b-8c88a7343cd9,41c10e28-d5a9-4926-ad84-c90ca1a6bc8c,4,Easy to make and very tasty.,TRUE
9e67bd7d-9a1c-4557-8920-55edf3ed2f4b,387cabec-3b60-455a-9e31-e13874280a59,a34ab40e-8c11-441d-be43-d846385d5a41,3.3,Too salty for my taste.,FALSE
f4f6279a-39d1-4427-b195-b6cf69b6c1a7,17c8b7db-486f-46e9-b140-0c002c1280bf,8032fc62-eee9-4631-94b3-6537756011d1,4.3,Easy to make and very tasty.,FALSE
9d5b571a-b77e-4651-bd53-fabc2dc4dc41,dc5b7fab-f2c5-4c74-94f0-fede30341a00,f04cdf5b-4d07-4cc8-ab36-7f0eb07b1a2d,3.7,Turned out perfect!,FALSE
6577d2d6-df27-47bb-88f8-cab483b0e247,188781a6-b04b-4ae5-8689-18be9ed39099,4981a66c-c44d-4697-a0ab-2b57db9d4e96,2.6,Turned out perfect!,FALSE
e21cc8a9-951f-4cef-a120-ffd9cf69d81b,318db0bf-eff3-4176-9e56-3af7398610c6,87832d28-254a-4a0b-8370-c6214e199fb5,4.6,"A bit bland, added extra spices.",FALSE
d97dc949-efbf-4218-98b9-d68981930d52,ab46b1f5-a822-45b0-bdb2-11ccdcf98abf,7e7a94ab-f344-45ce-999e-7b3f4f188183,4.7,"Family loved it, great flavors.",TRUE
5a388260-22e9-4153-9ff7-9ac04e14cc5e,e41c83a6-9043-4d5f-8e1d-fc903418929c,4981a66c-c44d-4697-a0ab-2b57db9d4e96,3.9,Absolutely amazing!,TRUE
57c33c44-b279-4125-8504-7a4399400c11,32d2ffd7-dbfd-4452-8f64-9ca02a33d51c,0f993b81-020b-4762-a772-623ddb4f16ca,3.3,Turned out perfect!,FALSE
de4232da-176c-47de-87e8-ea1db85d2f80,70ba18d3-0818-4192-b019-561c8ac60542,e2e5d28e-11b6-4d84-9a17-8cffd5e10fd6,4.4,Too salty for my taste.,FALSE
d5ef074b-119e-407a-9a35-f944b1f1e89c,fa638a11-b94b-4c11-a032-63c2314ab0c1,accbab95-20f1-4c0a-8565-c6c7bf51f209,2.6,My kids loved it!,TRUE
1e7ac5c1-d903-421e-b926-f563017a7a6d,e7708296-e74a-4bf1-9383-c33547cf2283,14cf6b16-a816-4d9a-86a7-92d03f8db22e,3.4,"Family loved it, great flavors.",FALSE
f5bf8bbb-d536-4c63-a845-33805362b23d,88f93761-84ce-4b03-bed5-daf0158a872e,41c10e28-d5a9-4926-ad84-c90ca1a6bc8c,5,Too salty for my taste.,FALSE
38cfc8af-ab11-44d9-a1d3-6df494f42a29,f4beb065-aa68-4031-a429-d7c03ce6fdb7,13482ffd-b21f-4251-ad36-7c64dece7822,2.6,Will definitely cook this again.,FALSE
242b6c9c-25fd-404c-91ba-50074ad60113,e4ad0a50-b67d-4aff-aaf2-815b90e575c5,d7ee95ab-4646-4831-8e16-3318ac475fa1,4.1,Would recommend to friends.,FALSE
14ea4776-19d5-49c5-b7fb-2f0006390472,88f93761-84ce-4b03-bed5-daf0158a872e,480779f0-5692-4c60-918f-b1ec322a67dd,3.8,"Family loved it, great flavors.",TRUE
f786e4ab-c117-4884-ab63-412eba529e59,7c101f53-790a-4537-b66b-8ac9097c70cc,a45879da-d564-4ec6-b4cf-3c4ab5393c74,4.1,The texture was a little off.,FALSE
9470cd72-1ef3-40b6-959b-45c0748ff14e,d1839ec4-e7ba-46a3-87fd-d36326ab4edf,27857371-def4-4998-aef0-d423dbc10dbf,4,Too salty for my taste.,FALSE
98e002cd-ed72-4f69-ad9e-1fb542e9f733,b2d20cd9-e2a3-405f-a7e6-6b57d07e1d4b,3419d770-e0d4-4590-b02c-4531e3c70110,4.5,"Good, but needs more seasoning.",FALSE
58a69409-0797-4af6-a5a6-19af99643dca,ba359adf-9a74-4ecd-a072-6d8a10c0fbe8,c21f382f-106a-49f3-ba38-0a19fdf92f2d,2.9,Turned out perfect!,TRUE
5b6ba035-9cd7-443e-a1b5-1b7fe317782b,8b85df92-0f67-46b5-b438-d5afdb0e721b,dc653cd9-2705-4a62-8fbf-ba472ac0b46c,3.5,A bit too spicy for me.,TRUE
61bbf8b7-6144-4939-b538-bf3e831800f5,f4beb065-aa68-4031-a429-d7c03ce6fdb7,d7ee95ab-4646-4831-8e16-3318ac475fa1,4.2,I was impressed with the result.,FALSE
70286fab-8020-4e08-a0ea-a796df056f5f,f4beb065-aa68-4031-a429-d7c03ce6fdb7,19bd7164-52a7-42d5-94ff-6431dd51e32d,4.5,"Good, but needs more seasoning.",FALSE
079f9975-93ef-410e-83d8-066f92caac44,2a5ee383-abb4-4dd2-8efa-7f5df439f8a1,ca436e6f-f767-4f62-8bce-157daaf0c63f,4.5,The texture was a little off.,FALSE
1799a447-f8a5-4e7d-b412-3ef71125a248,dc95222f-7679-4ecb-b00e-33d1f9bf8108,308a0528-eae0-4450-b8ea-cd77a428a371,3.7,Too salty for my taste.,TRUE
160a97dd-69ef-4e9b-a613-c640f81da04a,b164f9c2-ca4a-48e5-baf9-773aa02a8970,2106fdc5-09b6-45e0-9193-627563a2a0ae,2.7,"Nice presentation, tasted great.",FALSE
