user_id,ingredient_id,quantity,unit_id
e7214fd1-4e49-4a46-a09a-93a074d44de6,cabab904-8ec4-4d1b-b701-99093a9c8220,97.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
e7214fd1-4e49-4a46-a09a-93a074d44de6,0f6e6b4f-61e7-400f-b8d4-693e399d2b1e,12.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
e7214fd1-4e49-4a46-a09a-93a074d44de6,83d8df76-37b0-43f9-9f3b-dde96f2ab8c8,47.6,88eab83f-6a40-4470-a1bc-2d8d460bb105
e7214fd1-4e49-4a46-a09a-93a074d44de6,c0ac9074-6434-422f-87b6-6cb85e853cb4,83.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
e7214fd1-4e49-4a46-a09a-93a074d44de6,a9ce1c00-1b78-4246-82fe-f11c4e17252d,99.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
e7214fd1-4e49-4a46-a09a-93a074d44de6,008340ad-18b2-4ed8-9eab-da78f798910d,52.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
71479385-155b-4dee-bda2-926cc11fa1be,4220b200-ef4c-485a-8c07-12d57bdf1688,110.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
71479385-155b-4dee-bda2-926cc11fa1be,397a895b-3fe7-40a7-847c-ff5cebbceb4c,45.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
71479385-155b-4dee-bda2-926cc11fa1be,5c3da6a1-fffd-499f-9a1e-37a1b0706fd4,91.9,88eab83f-6a40-4470-a1bc-2d8d460bb105
71479385-155b-4dee-bda2-926cc11fa1be,4c102109-1ee9-43c5-9e88-bacf0e668d0d,37.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
71479385-155b-4dee-bda2-926cc11fa1be,5e768450-4ec5-41c9-9096-81edd2c010c3,84.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
71479385-155b-4dee-bda2-926cc11fa1be,b5b94f34-17ee-4324-b5aa-377619ec67fc,143.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
71479385-155b-4dee-bda2-926cc11fa1be,3f3b0b0f-fcec-4653-a5c7-a7763bae7ec1,126.9,88eab83f-6a40-4470-a1bc-2d8d460bb105
19bd7164-52a7-42d5-94ff-6431dd51e32d,c261d725-4f92-4bb5-a150-0da24d7a520b,40.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
19bd7164-52a7-42d5-94ff-6431dd51e32d,69a2dbee-7de7-4514-9f3a-4012fea5d5a3,127.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
19bd7164-52a7-42d5-94ff-6431dd51e32d,52b53d42-3782-4a61-972f-046752d553cf,66.9,88eab83f-6a40-4470-a1bc-2d8d460bb105
19bd7164-52a7-42d5-94ff-6431dd51e32d,f2bea0e2-73c0-4d58-89e4-2d61f59424f5,66.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
19bd7164-52a7-42d5-94ff-6431dd51e32d,5c92d401-9ee4-4940-9b73-86fa01228d4a,87.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
1005f846-b91d-42bf-9504-5dbfb0035785,8da402f8-94e1-4387-9468-c6b7cfcbf460,4.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
1005f846-b91d-42bf-9504-5dbfb0035785,7b9a0da2-f5f9-45d1-9fc4-8e26ed064936,13.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
1005f846-b91d-42bf-9504-5dbfb0035785,d0156778-ad53-4edf-8292-2e114234573b,113.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
1005f846-b91d-42bf-9504-5dbfb0035785,9266dcfa-f2c0-4ea5-a6d4-303297476cc4,85.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
1005f846-b91d-42bf-9504-5dbfb0035785,7bd2d809-c73e-4b12-ad13-398b5a0235f8,91.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
1005f846-b91d-42bf-9504-5dbfb0035785,ab70cc29-3c38-4990-aacb-da019ba11dd1,110.8,88eab83f-6a40-4470-a1bc-2d8d460bb105
1005f846-b91d-42bf-9504-5dbfb0035785,4c102109-1ee9-43c5-9e88-bacf0e668d0d,74.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
1005f846-b91d-42bf-9504-5dbfb0035785,8078633e-f337-40ad-828f-f545c3fb9503,62.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
1005f846-b91d-42bf-9504-5dbfb0035785,cb232181-c09f-4dc0-90fe-246ec3a8dad3,27.9,88eab83f-6a40-4470-a1bc-2d8d460bb105
1005f846-b91d-42bf-9504-5dbfb0035785,e0936c15-f17a-41f2-aacb-b91c81107046,58.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
2106fdc5-09b6-45e0-9193-627563a2a0ae,e2e91854-f8ca-427f-9b32-e18fd2a48498,16.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
2106fdc5-09b6-45e0-9193-627563a2a0ae,c261d725-4f92-4bb5-a150-0da24d7a520b,21.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
2106fdc5-09b6-45e0-9193-627563a2a0ae,60c5638c-28fa-4b5e-976a-11c6de1ab517,137.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
2106fdc5-09b6-45e0-9193-627563a2a0ae,6162fa94-f602-4376-9659-f87433bca77e,133.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
2106fdc5-09b6-45e0-9193-627563a2a0ae,cb232181-c09f-4dc0-90fe-246ec3a8dad3,51.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
2106fdc5-09b6-45e0-9193-627563a2a0ae,c88c52ba-2534-40e4-8d49-3b0860df4649,75.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
2106fdc5-09b6-45e0-9193-627563a2a0ae,7bd2d809-c73e-4b12-ad13-398b5a0235f8,145.6,88eab83f-6a40-4470-a1bc-2d8d460bb105
2106fdc5-09b6-45e0-9193-627563a2a0ae,9bd72cef-87e4-4108-a047-e3df0529eee9,80.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
2106fdc5-09b6-45e0-9193-627563a2a0ae,f1fe8e4c-494e-42c1-9db0-7ad42a28bfee,141.9,88eab83f-6a40-4470-a1bc-2d8d460bb105
0f993b81-020b-4762-a772-623ddb4f16ca,7bd2d809-c73e-4b12-ad13-398b5a0235f8,145.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
0f993b81-020b-4762-a772-623ddb4f16ca,1bb34aa2-e426-46e9-a518-d44fb6b419e5,109.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
0f993b81-020b-4762-a772-623ddb4f16ca,b224635c-e836-45a3-8d9a-150bcc18b1b7,15.6,88eab83f-6a40-4470-a1bc-2d8d460bb105
0f993b81-020b-4762-a772-623ddb4f16ca,9266dcfa-f2c0-4ea5-a6d4-303297476cc4,25.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
0f993b81-020b-4762-a772-623ddb4f16ca,d9f3d1c2-309c-417f-9e0f-1d39d62ea314,142.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
0f993b81-020b-4762-a772-623ddb4f16ca,5c3da6a1-fffd-499f-9a1e-37a1b0706fd4,129.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
0f993b81-020b-4762-a772-623ddb4f16ca,a1fc11e8-6c74-4e1a-95a6-654f4c96bcf8,122.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
0f993b81-020b-4762-a772-623ddb4f16ca,0d105985-1449-480f-8a59-a28b1a842f3c,57.8,88eab83f-6a40-4470-a1bc-2d8d460bb105
0f993b81-020b-4762-a772-623ddb4f16ca,f383e75c-cee2-4445-88de-922311c86037,107.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
7cd66880-5c4e-4e4d-b966-92cb060ac2cc,ec1cbb0d-0975-43de-9aad-33debf9138f9,41.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
7cd66880-5c4e-4e4d-b966-92cb060ac2cc,e0936c15-f17a-41f2-aacb-b91c81107046,64.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
7cd66880-5c4e-4e4d-b966-92cb060ac2cc,f2bea0e2-73c0-4d58-89e4-2d61f59424f5,28.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
7cd66880-5c4e-4e4d-b966-92cb060ac2cc,cabab904-8ec4-4d1b-b701-99093a9c8220,101.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
7cd66880-5c4e-4e4d-b966-92cb060ac2cc,7b9a0da2-f5f9-45d1-9fc4-8e26ed064936,69.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
28a79883-895d-4ed7-b50b-cba8f7cc0fbb,4f7d0cf6-bf55-4514-9db0-b1f32e09f9ea,45.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
28a79883-895d-4ed7-b50b-cba8f7cc0fbb,b224635c-e836-45a3-8d9a-150bcc18b1b7,81.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
28a79883-895d-4ed7-b50b-cba8f7cc0fbb,5d6b881a-bcff-4e92-84bc-935578fdb8d9,21.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
28a79883-895d-4ed7-b50b-cba8f7cc0fbb,42b87fca-1db3-4666-8eff-f622cd40e0f7,11.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
28a79883-895d-4ed7-b50b-cba8f7cc0fbb,afb15d83-77bb-42bc-99dd-bc35ee2fd896,18.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
28a79883-895d-4ed7-b50b-cba8f7cc0fbb,5e768450-4ec5-41c9-9096-81edd2c010c3,112.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
15f78e6d-8c1b-4759-98bd-4626a52785ea,a1fc11e8-6c74-4e1a-95a6-654f4c96bcf8,110.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
15f78e6d-8c1b-4759-98bd-4626a52785ea,52b53d42-3782-4a61-972f-046752d553cf,111.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
15f78e6d-8c1b-4759-98bd-4626a52785ea,626c897a-34f6-412e-8f78-9474d056768a,117.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
15f78e6d-8c1b-4759-98bd-4626a52785ea,c88c52ba-2534-40e4-8d49-3b0860df4649,30.6,88eab83f-6a40-4470-a1bc-2d8d460bb105
15f78e6d-8c1b-4759-98bd-4626a52785ea,f5d56393-a959-49db-a83f-82bb293e3f86,2.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
15f78e6d-8c1b-4759-98bd-4626a52785ea,d0156778-ad53-4edf-8292-2e114234573b,106.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
15f78e6d-8c1b-4759-98bd-4626a52785ea,5c7fc23a-188d-4a53-9325-21ccef62d808,117.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
15f78e6d-8c1b-4759-98bd-4626a52785ea,8d86aff1-8f8d-4c9b-8cb4-306b942e283b,70.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
15f78e6d-8c1b-4759-98bd-4626a52785ea,008340ad-18b2-4ed8-9eab-da78f798910d,53.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
3ad232c9-a67a-4570-98e1-2e3665befda7,d9f3d1c2-309c-417f-9e0f-1d39d62ea314,17.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
3ad232c9-a67a-4570-98e1-2e3665befda7,709364bc-514e-4559-a8ec-ea71468dc891,72.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
3ad232c9-a67a-4570-98e1-2e3665befda7,71f878bb-a083-41d8-b81c-8b3b2abf6e9d,55.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
3ad232c9-a67a-4570-98e1-2e3665befda7,3f3b0b0f-fcec-4653-a5c7-a7763bae7ec1,121.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
3ad232c9-a67a-4570-98e1-2e3665befda7,008340ad-18b2-4ed8-9eab-da78f798910d,77.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
3ad232c9-a67a-4570-98e1-2e3665befda7,4c102109-1ee9-43c5-9e88-bacf0e668d0d,36.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
3ad232c9-a67a-4570-98e1-2e3665befda7,52b53d42-3782-4a61-972f-046752d553cf,44.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
3ad232c9-a67a-4570-98e1-2e3665befda7,a1fc11e8-6c74-4e1a-95a6-654f4c96bcf8,22.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
3ad232c9-a67a-4570-98e1-2e3665befda7,5509cd51-1d9d-4dd4-9c7d-c1c943ca903b,56.8,88eab83f-6a40-4470-a1bc-2d8d460bb105
3ad232c9-a67a-4570-98e1-2e3665befda7,18d709a8-a642-4ddf-9734-5b22c02cfa3e,38.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
1b2bd97a-ebca-4329-a35a-fd5705ad8c0b,ec1cbb0d-0975-43de-9aad-33debf9138f9,132.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
1b2bd97a-ebca-4329-a35a-fd5705ad8c0b,9266dcfa-f2c0-4ea5-a6d4-303297476cc4,65.6,88eab83f-6a40-4470-a1bc-2d8d460bb105
1b2bd97a-ebca-4329-a35a-fd5705ad8c0b,1b3391c1-2f8b-49f8-a0d1-f876f1ed15f5,103.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
1b2bd97a-ebca-4329-a35a-fd5705ad8c0b,88530444-cbec-440d-8f06-bdc74ad46a3f,90.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
1b2bd97a-ebca-4329-a35a-fd5705ad8c0b,17015c7b-e74d-4774-afe9-0dd5cb837bed,11.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
2cba46e9-a2c0-4254-97b6-b1cfb17b7fda,79d351be-2b19-4c35-8a93-0a426832bc23,34.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
2cba46e9-a2c0-4254-97b6-b1cfb17b7fda,17015c7b-e74d-4774-afe9-0dd5cb837bed,67.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
2cba46e9-a2c0-4254-97b6-b1cfb17b7fda,4fa170f1-a8b7-4cd3-9e5c-dc513c1fc25f,139.8,88eab83f-6a40-4470-a1bc-2d8d460bb105
2cba46e9-a2c0-4254-97b6-b1cfb17b7fda,f2ccb5c7-cc9a-4776-ba35-df2c9bf7da19,18.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
2cba46e9-a2c0-4254-97b6-b1cfb17b7fda,e0936c15-f17a-41f2-aacb-b91c81107046,134.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
2cba46e9-a2c0-4254-97b6-b1cfb17b7fda,c261d725-4f92-4bb5-a150-0da24d7a520b,22.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
2cba46e9-a2c0-4254-97b6-b1cfb17b7fda,ec583eb9-56c3-422a-b34a-fbca1a285766,106.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
85b5474a-57d4-4362-baef-8bf4b493de8f,4c102109-1ee9-43c5-9e88-bacf0e668d0d,87.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
85b5474a-57d4-4362-baef-8bf4b493de8f,c261d725-4f92-4bb5-a150-0da24d7a520b,62.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
85b5474a-57d4-4362-baef-8bf4b493de8f,a1fc11e8-6c74-4e1a-95a6-654f4c96bcf8,115.6,88eab83f-6a40-4470-a1bc-2d8d460bb105
85b5474a-57d4-4362-baef-8bf4b493de8f,7bd2d809-c73e-4b12-ad13-398b5a0235f8,37.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
85b5474a-57d4-4362-baef-8bf4b493de8f,8ec89983-aa4d-4ef6-83a8-27d7db93eb7c,135.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
85b5474a-57d4-4362-baef-8bf4b493de8f,71f878bb-a083-41d8-b81c-8b3b2abf6e9d,13.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
85b5474a-57d4-4362-baef-8bf4b493de8f,31d3c9c1-2bca-4db6-8e6e-68a2e079938d,112.9,88eab83f-6a40-4470-a1bc-2d8d460bb105
85b5474a-57d4-4362-baef-8bf4b493de8f,166b6140-d29b-441a-80f6-c13ce8e846ed,65.8,88eab83f-6a40-4470-a1bc-2d8d460bb105
85b5474a-57d4-4362-baef-8bf4b493de8f,678754a1-100d-4cef-ace6-2d66f80fe67e,73.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
4981a66c-c44d-4697-a0ab-2b57db9d4e96,ee6611b2-a656-4c16-b938-ccede9148216,141.6,88eab83f-6a40-4470-a1bc-2d8d460bb105
4981a66c-c44d-4697-a0ab-2b57db9d4e96,f1fe8e4c-494e-42c1-9db0-7ad42a28bfee,124.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
4981a66c-c44d-4697-a0ab-2b57db9d4e96,1b3391c1-2f8b-49f8-a0d1-f876f1ed15f5,105.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
4981a66c-c44d-4697-a0ab-2b57db9d4e96,cabab904-8ec4-4d1b-b701-99093a9c8220,118.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
4981a66c-c44d-4697-a0ab-2b57db9d4e96,4fa170f1-a8b7-4cd3-9e5c-dc513c1fc25f,62.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
4981a66c-c44d-4697-a0ab-2b57db9d4e96,8da402f8-94e1-4387-9468-c6b7cfcbf460,47.8,88eab83f-6a40-4470-a1bc-2d8d460bb105
58d6eb82-86c7-4ddf-832b-d82db5fe19c9,8078633e-f337-40ad-828f-f545c3fb9503,131.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
58d6eb82-86c7-4ddf-832b-d82db5fe19c9,79d351be-2b19-4c35-8a93-0a426832bc23,45.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
58d6eb82-86c7-4ddf-832b-d82db5fe19c9,a9ce1c00-1b78-4246-82fe-f11c4e17252d,56.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
58d6eb82-86c7-4ddf-832b-d82db5fe19c9,18d709a8-a642-4ddf-9734-5b22c02cfa3e,27.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
58d6eb82-86c7-4ddf-832b-d82db5fe19c9,008340ad-18b2-4ed8-9eab-da78f798910d,7.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
58d6eb82-86c7-4ddf-832b-d82db5fe19c9,0d105985-1449-480f-8a59-a28b1a842f3c,126.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
94b3ed98-d68e-4371-b116-16868fe263dc,cb232181-c09f-4dc0-90fe-246ec3a8dad3,120.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
94b3ed98-d68e-4371-b116-16868fe263dc,414c6e0a-6b4b-4a47-9424-2589544c0985,83.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
94b3ed98-d68e-4371-b116-16868fe263dc,83d8df76-37b0-43f9-9f3b-dde96f2ab8c8,84.9,88eab83f-6a40-4470-a1bc-2d8d460bb105
94b3ed98-d68e-4371-b116-16868fe263dc,7698a6b3-c0a2-48aa-af8c-be363a26023e,50.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
94b3ed98-d68e-4371-b116-16868fe263dc,008340ad-18b2-4ed8-9eab-da78f798910d,102.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
94b3ed98-d68e-4371-b116-16868fe263dc,709364bc-514e-4559-a8ec-ea71468dc891,131.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
94b3ed98-d68e-4371-b116-16868fe263dc,f1fe8e4c-494e-42c1-9db0-7ad42a28bfee,116.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
94b3ed98-d68e-4371-b116-16868fe263dc,cabab904-8ec4-4d1b-b701-99093a9c8220,83.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
94b3ed98-d68e-4371-b116-16868fe263dc,d9f3d1c2-309c-417f-9e0f-1d39d62ea314,126.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
94b3ed98-d68e-4371-b116-16868fe263dc,b224635c-e836-45a3-8d9a-150bcc18b1b7,146.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
21688c8c-c55e-4693-a02a-6177e855c447,2aa17ede-a10e-407f-8feb-41d0cc54dc7a,18.9,88eab83f-6a40-4470-a1bc-2d8d460bb105
21688c8c-c55e-4693-a02a-6177e855c447,d0156778-ad53-4edf-8292-2e114234573b,24.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
21688c8c-c55e-4693-a02a-6177e855c447,83d8df76-37b0-43f9-9f3b-dde96f2ab8c8,149.6,88eab83f-6a40-4470-a1bc-2d8d460bb105
21688c8c-c55e-4693-a02a-6177e855c447,52b53d42-3782-4a61-972f-046752d553cf,139.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
21688c8c-c55e-4693-a02a-6177e855c447,4220b200-ef4c-485a-8c07-12d57bdf1688,122.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
21688c8c-c55e-4693-a02a-6177e855c447,ca0aa585-83cd-496f-b04b-5578e131f293,144.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
21688c8c-c55e-4693-a02a-6177e855c447,166b6140-d29b-441a-80f6-c13ce8e846ed,18.8,88eab83f-6a40-4470-a1bc-2d8d460bb105
21688c8c-c55e-4693-a02a-6177e855c447,c261d725-4f92-4bb5-a150-0da24d7a520b,118.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
ed2d7709-9d51-40b7-ba24-1516f3a863f1,397a895b-3fe7-40a7-847c-ff5cebbceb4c,62.8,88eab83f-6a40-4470-a1bc-2d8d460bb105
ed2d7709-9d51-40b7-ba24-1516f3a863f1,52b53d42-3782-4a61-972f-046752d553cf,130.8,88eab83f-6a40-4470-a1bc-2d8d460bb105
ed2d7709-9d51-40b7-ba24-1516f3a863f1,c0ac9074-6434-422f-87b6-6cb85e853cb4,88.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
ed2d7709-9d51-40b7-ba24-1516f3a863f1,c88c52ba-2534-40e4-8d49-3b0860df4649,28.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
ed2d7709-9d51-40b7-ba24-1516f3a863f1,4f7d0cf6-bf55-4514-9db0-b1f32e09f9ea,65.9,88eab83f-6a40-4470-a1bc-2d8d460bb105
ed2d7709-9d51-40b7-ba24-1516f3a863f1,5ef015e6-ac66-49a6-bc8a-d91c5ea037e3,133.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
e2e5d28e-11b6-4d84-9a17-8cffd5e10fd6,70da1e02-29df-4e19-83ca-e0e29d855544,67.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
e2e5d28e-11b6-4d84-9a17-8cffd5e10fd6,2aa17ede-a10e-407f-8feb-41d0cc54dc7a,130.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
e2e5d28e-11b6-4d84-9a17-8cffd5e10fd6,60c5638c-28fa-4b5e-976a-11c6de1ab517,138.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
e2e5d28e-11b6-4d84-9a17-8cffd5e10fd6,18d709a8-a642-4ddf-9734-5b22c02cfa3e,22.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
e2e5d28e-11b6-4d84-9a17-8cffd5e10fd6,e0936c15-f17a-41f2-aacb-b91c81107046,5.6,88eab83f-6a40-4470-a1bc-2d8d460bb105
e2e5d28e-11b6-4d84-9a17-8cffd5e10fd6,17015c7b-e74d-4774-afe9-0dd5cb837bed,99.3,88eab83f-6a40-4470-a1bc-2d8d460bb105
e2e5d28e-11b6-4d84-9a17-8cffd5e10fd6,83d8df76-37b0-43f9-9f3b-dde96f2ab8c8,60.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
e2e5d28e-11b6-4d84-9a17-8cffd5e10fd6,ec1cbb0d-0975-43de-9aad-33debf9138f9,37.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
27857371-def4-4998-aef0-d423dbc10dbf,ab70cc29-3c38-4990-aacb-da019ba11dd1,43.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
27857371-def4-4998-aef0-d423dbc10dbf,1bb34aa2-e426-46e9-a518-d44fb6b419e5,88.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
27857371-def4-4998-aef0-d423dbc10dbf,8da402f8-94e1-4387-9468-c6b7cfcbf460,139.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
27857371-def4-4998-aef0-d423dbc10dbf,4f7d0cf6-bf55-4514-9db0-b1f32e09f9ea,27.8,88eab83f-6a40-4470-a1bc-2d8d460bb105
27857371-def4-4998-aef0-d423dbc10dbf,709364bc-514e-4559-a8ec-ea71468dc891,39.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
27857371-def4-4998-aef0-d423dbc10dbf,4220b200-ef4c-485a-8c07-12d57bdf1688,121.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
27857371-def4-4998-aef0-d423dbc10dbf,18d709a8-a642-4ddf-9734-5b22c02cfa3e,124.5,88eab83f-6a40-4470-a1bc-2d8d460bb105
27857371-def4-4998-aef0-d423dbc10dbf,88530444-cbec-440d-8f06-bdc74ad46a3f,108.6,88eab83f-6a40-4470-a1bc-2d8d460bb105
b84905ed-d855-4a2c-aab8-f2e76018d9ac,a1fc11e8-6c74-4e1a-95a6-654f4c96bcf8,139.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
b84905ed-d855-4a2c-aab8-f2e76018d9ac,52b53d42-3782-4a61-972f-046752d553cf,19.8,88eab83f-6a40-4470-a1bc-2d8d460bb105
b84905ed-d855-4a2c-aab8-f2e76018d9ac,70da1e02-29df-4e19-83ca-e0e29d855544,22.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
b84905ed-d855-4a2c-aab8-f2e76018d9ac,ab70cc29-3c38-4990-aacb-da019ba11dd1,30.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
b84905ed-d855-4a2c-aab8-f2e76018d9ac,0d105985-1449-480f-8a59-a28b1a842f3c,100.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
b84905ed-d855-4a2c-aab8-f2e76018d9ac,c4e88c03-7fef-4d55-b9b9-3a3a79d1ba83,4.0,88eab83f-6a40-4470-a1bc-2d8d460bb105
b431e1fd-5549-401d-9976-931d3a3d9501,f5d56393-a959-49db-a83f-82bb293e3f86,29.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
b431e1fd-5549-401d-9976-931d3a3d9501,0540f760-856d-455b-b8cc-ea7959723c19,27.9,88eab83f-6a40-4470-a1bc-2d8d460bb105
b431e1fd-5549-401d-9976-931d3a3d9501,42b87fca-1db3-4666-8eff-f622cd40e0f7,80.2,88eab83f-6a40-4470-a1bc-2d8d460bb105
b431e1fd-5549-401d-9976-931d3a3d9501,3f3b0b0f-fcec-4653-a5c7-a7763bae7ec1,23.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
b431e1fd-5549-401d-9976-931d3a3d9501,7b9a0da2-f5f9-45d1-9fc4-8e26ed064936,35.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
b431e1fd-5549-401d-9976-931d3a3d9501,7698a6b3-c0a2-48aa-af8c-be363a26023e,22.1,88eab83f-6a40-4470-a1bc-2d8d460bb105
b431e1fd-5549-401d-9976-931d3a3d9501,9bd72cef-87e4-4108-a047-e3df0529eee9,91.7,88eab83f-6a40-4470-a1bc-2d8d460bb105
b431e1fd-5549-401d-9976-931d3a3d9501,ec91d02e-e3f6-485e-b833-736251b98460,126.9,88eab83f-6a40-4470-a1bc-2d8d460bb105
7e7a94ab-f344-45ce-999e-7b3f4f188183,79d351be-2b19-4c35-8a93-0a426832bc23,67.4,88eab83f-6a40-4470-a1bc-2d8d460bb105
