id,recipe_id,category_id
0259ab56-6ecf-4527-bd32-6d85baafb74b,684cc09f-2bf1-493e-9096-382fbe43470d,90a49599-f03f-4d70-8eac-80b91df0e951
e2b7c708-1d43-4e92-b8ae-c49f74ff1f57,1621539a-4fcd-499d-9690-80d1ee0c7011,ceee0880-88b4-4735-aaf9-fc308a818779
1ad688ba-d6c3-49d0-99cc-fb5bca82a603,06fedd1f-9df0-4439-8672-b3dab2113135,90a49599-f03f-4d70-8eac-80b91df0e951
8c42bed2-ddc6-4cbf-8776-443c9700fbcf,6fe72d57-9930-489a-9f33-e718a820c2f4,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
8b740a18-e9ab-409b-8139-641a9d7a319c,eddf5ada-d9e0-485b-9ad7-073809dffbd7,353f617c-7220-46c1-abf4-0b8696d8a805
ead4af35-6898-48f2-93b5-659377903ca6,a7d7c1c4-b913-4d4d-91d6-1d10797ffa17,ceee0880-88b4-4735-aaf9-fc308a818779
5645d3bb-7d05-4466-9c77-370cc8369b94,0764810d-0fbd-4f93-b133-92161c0f4d06,90a49599-f03f-4d70-8eac-80b91df0e951
02cc1ef4-7a34-40e6-8273-8c57123f1210,ac463bf0-5131-40dc-b78e-5b8bce14b600,94884ca7-d298-487e-be65-4f2b05fbcbca
8eeb6701-9938-4fc2-a4f5-6ba0dee29e53,e0772fb4-c24c-45b8-aae7-8e8e4c06c2df,62911dc4-2b13-43d4-8593-d60f98453780
711595ff-b3c4-4803-9815-30478b141eb4,a2e93712-bb11-46f1-816b-881f86c9c1bb,62911dc4-2b13-43d4-8593-d60f98453780
238fde89-ca73-4a06-a876-7042fba02f10,8e8dc655-aacf-4a67-a48e-9d83b53241cd,94884ca7-d298-487e-be65-4f2b05fbcbca
af9acd26-ea92-47e8-845c-38bab2840354,1c8d4c5f-6563-462a-8aef-bdde80e4ff2a,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
76b61eb9-ba2e-43b6-8432-bf9bf25335ca,37a5e8ff-37c6-4fb5-bf27-15b6eb0a3b94,353f617c-7220-46c1-abf4-0b8696d8a805
a8cb38e2-166a-45ba-848f-c38946117dba,5ae1ee19-9660-4f71-8ed5-bbd5f360b2a3,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
39af208b-886f-4217-ba6b-3039ed315a7d,81d229b2-93bb-4a13-b68e-9405fa678168,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
4ae0b5c1-5018-4553-bd19-2861992c0f8a,8d98eb91-dda3-41a5-8d8b-1c85ac4fe8ba,90a49599-f03f-4d70-8eac-80b91df0e951
a7f31262-33ea-4551-a0b1-7a4888702e2d,b676670d-41e4-4a70-b6c9-157fede67d5f,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
411052b1-f300-4047-8d21-8b8436b755bf,1a9ef313-053d-4d23-b885-31dec1fafebb,62911dc4-2b13-43d4-8593-d60f98453780
6cc41847-a183-46e1-b390-e4ac8c1a09e6,4c53a041-0011-45d2-8130-0ae886dc2f6c,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
224573bd-3da3-4ce3-8f6b-f459eda214c5,872ecd58-1158-4e4f-a7d3-03063bf4796a,90a49599-f03f-4d70-8eac-80b91df0e951
ca5cf7cf-2775-4d1a-a862-2b09bd971f9e,c3a71a55-58c0-42d9-bce1-f5821c1efbbc,62911dc4-2b13-43d4-8593-d60f98453780
7ea8555b-c2ae-45da-b2ed-77ed62a637e3,6b187e61-e943-42b8-b28a-da71cda9d913,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
121c5fe6-ced8-4955-89d4-50d0853b108c,8555e343-a45d-49d3-bd35-a466ad45ad49,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
d0ce255b-b52f-46b6-b024-9eaca00eedab,f80cd320-f285-41d6-af86-ff31a4ab13d6,62911dc4-2b13-43d4-8593-d60f98453780
b9c34548-7e2f-470d-aab3-387cbb4fb83d,3fa9df2c-3118-4edb-8e9e-1047b6ba8e58,94884ca7-d298-487e-be65-4f2b05fbcbca
8cb1c15e-d1be-4193-8166-37622027934e,546aa692-3649-400d-bce1-84e24f2cb7bc,353f617c-7220-46c1-abf4-0b8696d8a805
635d799c-b44e-475c-ae79-8293f4c59e6e,8af5c3b7-41bc-4dda-8cc0-4727965ab9a3,94884ca7-d298-487e-be65-4f2b05fbcbca
deddb79b-1688-47aa-badf-36830322dba0,edf150f8-a47b-4562-af49-fde1e1903b0c,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
f2275ceb-0db2-4961-b60c-9ec1ceb98c4a,997327fd-eb8d-4f2b-b089-8402c5075ae4,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
a9a15311-d147-491d-974c-3418c5a9c10f,226e5a47-d0db-4daa-9f99-2df22b1e33c2,94884ca7-d298-487e-be65-4f2b05fbcbca
b59a963d-fbdc-4ae5-a8e1-6252f3ce0a97,83932a1c-69ca-4950-bdb4-d50cc267ad1e,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
3535bb18-bdbe-400f-87b0-3f1d4a274524,c876e6fd-b94a-46a1-b219-ed2f6fadce58,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
ad37cc9e-4567-4e8f-b94a-7cee9bf27030,76f76343-4fbb-4128-a7cf-1728feaac142,90a49599-f03f-4d70-8eac-80b91df0e951
f9e6c737-7aba-455a-a5f1-5bcacce4091d,6c6b1a3a-fe9e-4168-b288-7505deed5b60,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
3e5ca8b0-8b14-446e-bf98-5207117af426,f2cf64b2-6907-461f-89cd-2b1001e5277a,62911dc4-2b13-43d4-8593-d60f98453780
52ac39a2-f797-411d-bcf6-ba511fb1de49,5cfe5ab6-d25f-4b63-9a26-c048a7c5a1ee,94884ca7-d298-487e-be65-4f2b05fbcbca
6fdb4aec-f4fa-47a6-af7e-7cc75a07e602,eda41ff2-0d19-44c1-a2db-0e9a39387186,90a49599-f03f-4d70-8eac-80b91df0e951
0c015336-4cb0-4ba9-a709-ab03c18ac32d,d5db27fe-6237-45c6-8237-794b6ac2bdbf,62911dc4-2b13-43d4-8593-d60f98453780
d6d84a09-1ba0-4e37-9d77-3f9330dbac2c,d4ba6062-d58b-43fa-8e89-3ef2f82078f5,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
8d999bba-194a-4b4b-b9c2-5ffb60505b55,708a5c75-cbc8-4136-9895-63f868ec1492,90a49599-f03f-4d70-8eac-80b91df0e951
4e74334f-918a-4773-94df-f610dbb47a36,5279bf2b-70e7-412a-ac79-ea45f2f3962b,62911dc4-2b13-43d4-8593-d60f98453780
2f47de1b-e2a4-4d2e-bd7c-b8001c6fac37,79c29a1a-591e-4b0c-9d93-7cf4c8edba2d,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
dcef7fb4-c9d6-47d4-b6d1-4efe9cc8202d,c51ee1db-862d-41e8-b740-23bc9ae38443,94884ca7-d298-487e-be65-4f2b05fbcbca
a7fdb1d0-a780-4f93-bb36-65c291cbf4c9,8204539e-bb24-4bcd-8b50-e0a74ce4860c,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
3bd5bff6-8b8f-474e-8172-42bacefaf540,139f0bb3-c3ca-4d1d-9a12-f716189b584a,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
fdaa0d24-bee5-4ce9-ac06-71b32e258c1e,a2a4a0fa-12f0-48b4-a078-a2909b02ab24,353f617c-7220-46c1-abf4-0b8696d8a805
4dcd1e38-d8c0-4f4c-b6df-e9ccb98065ad,0734128d-5cb3-4b73-8763-b538fa22422f,ceee0880-88b4-4735-aaf9-fc308a818779
af47e19d-ae93-48eb-ae0b-08613602744f,f584458b-8d43-4745-9e61-b38f73559651,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
ed675796-5d2b-47e8-8cce-3f8e37605d34,52a4acff-c4da-4949-a4e5-be559c073d6d,94884ca7-d298-487e-be65-4f2b05fbcbca
d392a648-b7a3-4edf-95bb-03e7cde51c8e,cbf252e8-fc3a-4615-86a1-777f3bbdeb35,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
73890a5e-2ac7-4995-b821-67266c3d5750,4d15b2a8-9764-4a7d-9fbd-8f9d9de186ff,90a49599-f03f-4d70-8eac-80b91df0e951
b0b9f6e6-b1b9-4fd3-a05d-08b42e418827,6b597344-7a5d-4349-a413-9e297f22f39b,90a49599-f03f-4d70-8eac-80b91df0e951
af04f3ac-01f2-4345-9419-91a0be4e1f49,352bd569-bd1c-41c1-bb0c-46614c0a6dfb,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
147d5ae3-cc81-4faa-829b-80e35ec5f119,f204e3a2-4648-41a8-88ad-1b0b5c38a436,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
7af0516a-ed5d-4527-856c-de3de85c35b3,09a5214f-66f1-44e5-b025-c082a16033ab,90a49599-f03f-4d70-8eac-80b91df0e951
07e565f4-da7f-4652-a4b5-c6b1b9fb0af8,1c876009-2f2d-41a6-aa50-e4536d661dc8,353f617c-7220-46c1-abf4-0b8696d8a805
e29f5358-211d-4723-bc0b-bfe6f3b31bd0,7f64e3af-1701-48a5-b01e-40c43611dab3,ceee0880-88b4-4735-aaf9-fc308a818779
84583364-9203-4654-9b2f-e99bb41719bf,fe4d7f16-924d-46b2-95f5-bab630ea46ea,90a49599-f03f-4d70-8eac-80b91df0e951
0fc9dd00-6155-420f-94df-f66cf45a9c04,553605fc-56cd-452d-920c-30121f82afc3,90a49599-f03f-4d70-8eac-80b91df0e951
d7acb5cd-3c70-47bd-8479-377ed71c1c6e,b1a6c4a6-2890-4a07-9702-7b44f842acce,90a49599-f03f-4d70-8eac-80b91df0e951
adbfaf73-e574-4e91-97de-32a727a3a5a8,aa099ec2-bf87-409f-a1b5-d1d097d988c7,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
15357186-80bc-4609-be27-596f7a1ed071,586f53ae-4b6d-4762-a177-9d223a12ca4a,353f617c-7220-46c1-abf4-0b8696d8a805
89d5ec60-b2dd-4a50-b20d-d102383b60dc,692715e2-31c1-4dbf-9e06-a25d37f50f67,353f617c-7220-46c1-abf4-0b8696d8a805
74bcbc38-b188-4937-8356-f0452462daf6,4ffa9eab-48fc-4693-8086-dacab00b8317,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
6a1662f4-bc16-4614-9877-9c543f396b8c,1e529901-ea89-4530-9588-a2a6bf763570,94884ca7-d298-487e-be65-4f2b05fbcbca
0ab39318-7f3c-4547-8992-937194179a74,463392fd-018a-4d9c-8972-253843cf1cc5,90a49599-f03f-4d70-8eac-80b91df0e951
3ad307bf-4b2d-4837-b3d8-faf6c14f8553,a6273385-f8d6-4a99-ad52-26c6ace24804,ceee0880-88b4-4735-aaf9-fc308a818779
9d0adf83-d121-49f7-a8ac-4f771938c86e,aeeffa9a-a15a-4507-a20e-2d445ccca3ea,353f617c-7220-46c1-abf4-0b8696d8a805
7c461531-6838-4572-8a35-08d10c181fa3,63b954bd-7965-4f69-acc5-f9f4e2d00922,90a49599-f03f-4d70-8eac-80b91df0e951
17acd1c6-4fbe-4788-9359-bc2fb0f5aca5,0f185fab-9d8b-43ef-9d5d-37e77c3d5374,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
566b030e-fc26-460a-ad02-335bc2e7787a,30f26c88-ef58-49b1-92bc-2f1e9208d017,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
334223cf-8c05-4644-a0df-c606273bda6d,7e01b559-094a-4083-874c-923a6feae766,94884ca7-d298-487e-be65-4f2b05fbcbca
180571cc-d4a7-4ca4-ac12-5f3d4543b3c9,ad9ff6fa-8781-47ee-9a96-5298cdc86a1d,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
4b8aee73-fe1e-4a54-be4f-844620f790ec,1ba40df1-1754-4af3-9a39-f678f62def70,353f617c-7220-46c1-abf4-0b8696d8a805
91b6e373-4e0f-400c-9adc-6d1f26e78b0a,3ef0ad81-7ac8-43fe-bd32-d88dd4877313,62911dc4-2b13-43d4-8593-d60f98453780
2227eb98-383b-44d8-94c8-d328dd62a5f9,d84f62a6-c723-457e-a10a-ebf9d3323f07,353f617c-7220-46c1-abf4-0b8696d8a805
3522f5e8-03eb-481a-9b73-4335a96fef18,9e0f6884-eb33-43f4-ae1e-331358e0f6fc,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
9630ff93-178b-4059-bcf1-ea1456e8e5ec,fe5c8bf7-514f-4864-8438-81d48a056d5c,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
60eb7f09-d4ad-40f5-a651-716545419bfb,7954be43-f1b6-4aa7-af4c-ea809067d668,62911dc4-2b13-43d4-8593-d60f98453780
7ca29584-8688-4fab-b4f1-06676bc74deb,fcd1185f-0f56-4ce2-b4ba-ceb2e28d6e54,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
68d25543-1ba3-4216-9d69-708cf18f68da,4a741ee9-8371-48bc-9991-db18c513d8d1,90a49599-f03f-4d70-8eac-80b91df0e951
781f4c1f-3a7b-4ecf-bfb7-6726fdd05b89,e6530bc4-ea8e-4915-aa16-0aa46d77f209,62911dc4-2b13-43d4-8593-d60f98453780
ef303b74-92dc-4169-a4c4-4b03cfe0e257,51094717-2ea8-47e0-a9bf-d4359cb76f74,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
39b3ce44-de9b-4e6c-a3e7-2efad7991124,0fba6341-aadf-4859-a190-9295efc73936,353f617c-7220-46c1-abf4-0b8696d8a805
25d391d0-0d2e-4a5f-9a02-e3f56cd5a0e0,3d83baaf-7281-46a5-b375-a63af0dd051c,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
305cfb4c-16fe-4eb2-b2ee-9540e44846c6,55f689c7-7d39-4412-9de2-08018d8af8b0,94884ca7-d298-487e-be65-4f2b05fbcbca
64560f66-cf98-4357-bee3-9b41a262514e,e456120f-4405-4961-a44f-b1a8a4db2daf,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
d6cf0164-b259-47ae-a67a-0190a76fb144,ea22c11c-6e9c-497c-8566-256196e68bd3,90a49599-f03f-4d70-8eac-80b91df0e951
95aadc03-7278-4716-b48d-b4ce3906d3e7,8fad4e22-953b-43bc-a357-a5cd2feb477f,90a49599-f03f-4d70-8eac-80b91df0e951
1d34c5c9-5294-4392-8a6d-6b9af197108e,b775740a-1920-4911-8701-53b23c35c894,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
5792404f-ac47-4471-8029-086040b5712f,27242954-b5a3-4cb9-bf51-95387e1d64f2,62911dc4-2b13-43d4-8593-d60f98453780
69b540e1-8f25-4183-9432-dc7d020bc117,27afc37c-77d7-4888-87c1-e7a37e5579de,353f617c-7220-46c1-abf4-0b8696d8a805
b8761b23-77a9-4556-b187-aea9cd4820f4,2e9673b4-03e3-4171-bb3b-98526db77c16,ceee0880-88b4-4735-aaf9-fc308a818779
ac3ae94b-859e-41c6-a0c2-cff0cae9d4cf,59bc7359-d252-44a7-8001-348f25cfe3f6,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
a8e4da15-971e-4fd3-a607-c977867990ef,6e725a7c-c535-4c37-8c87-7130cc03b0b9,94884ca7-d298-487e-be65-4f2b05fbcbca
d41769dd-d10a-4c68-bf07-fedf7ba23861,cf00ce90-28f0-47dd-aff1-e72494d2ea11,ceee0880-88b4-4735-aaf9-fc308a818779
a2175a2b-2de4-4787-843b-bbf08aa5a4cd,744e4b75-a6ae-4fca-b866-cbc32a66015a,94884ca7-d298-487e-be65-4f2b05fbcbca
f9f93df8-c59c-4925-ac37-565a879cd982,1adee236-ebaa-4daf-ab31-c0269fffdd39,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
00f49ea8-5b4a-4627-94ea-fb5a743ea37b,619b353d-85c8-418a-befb-36b2868615ed,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
c70265f1-450f-4da2-bcba-17af4b1725c9,52f2b09e-bab8-415f-bbba-5283cc0df4de,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
6d47e594-7ab5-4a0c-be24-03769ffd14fb,92f7857a-dcaf-4198-b06b-9b955727551e,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
33a7a2df-b957-4f31-9d5d-6e4eb7f1b8f9,9b11899e-c4f9-4bf2-ab1d-eec5326787bb,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
c8131ef5-82a3-4be0-b867-bf7dc95700c5,4ee06bef-62ea-4814-9f4f-c65a0e206cf0,62911dc4-2b13-43d4-8593-d60f98453780
7007c0e3-f12a-43da-b2d5-f4bbbb917b83,a951dd0b-d55e-4984-9dbd-899bf0561494,62911dc4-2b13-43d4-8593-d60f98453780
5b083ba0-7629-476b-bf6b-6b92107debae,759f9b25-5a7b-4190-a78d-8c696631f7c7,62911dc4-2b13-43d4-8593-d60f98453780
3f4a5a24-275e-4806-8b69-e081662d1fa6,781bf919-a772-4024-9fc7-65d2f9308f59,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
8eabef68-1ec3-401d-9bdc-f1948cbe029a,1fa9ffb3-f06c-46ae-907a-ab149ed21dcd,ceee0880-88b4-4735-aaf9-fc308a818779
0e396df5-9853-443e-b74a-81940a2cce06,ad9b582a-0cc1-4690-b25c-52b8e27b9259,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
c38addbb-3384-407f-9ca0-f47629f7cd4e,53ed3464-1c4e-4133-be06-d1a7004b892b,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
5892928b-950b-4506-ae7a-7ea4a5dd09ce,02abe697-fd3b-4ee2-a422-6c299274853c,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
95349720-438f-4367-8e8b-ab3d6e936130,c2a0e958-5b6f-47c8-8729-50cc1b07ea44,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
db4aa41a-5e24-48fe-ade9-7941fd93d082,1e99836b-6240-476e-81a7-5c7a5c2271fe,94884ca7-d298-487e-be65-4f2b05fbcbca
fa7562fc-c1ed-4aa3-b94b-cb38e07eb8b0,dc110d1a-417b-4203-9732-9e62ba69c242,94884ca7-d298-487e-be65-4f2b05fbcbca
2f24c850-4b0c-4e1f-9777-062490148722,691a6c87-3d51-49a5-8c20-8a59b2af70fe,94884ca7-d298-487e-be65-4f2b05fbcbca
679fdf9c-f25a-4f92-8bcf-31692155a273,6d39153c-0832-4760-8115-e98e8fc97848,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
09dd3ff9-b2c2-4f64-9301-38fb12f79a8a,3d6dacee-563c-4030-93ec-d4a76ec53518,62911dc4-2b13-43d4-8593-d60f98453780
755a041c-8a55-42af-8322-782b575a28b7,79b0f670-8a4c-45d5-a6e8-757406698ff7,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
45ffbd08-c656-40ce-83d1-42a1fa237140,78a45a3f-098c-4e75-aa26-5eaaddbb9711,94884ca7-d298-487e-be65-4f2b05fbcbca
cadc7334-1bee-472b-8a41-629ebd94bb00,32159666-c05f-4257-984b-4fd6169c2b88,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
e3da1f4e-c7ff-4b27-8d59-2abce195fbc6,846706cc-6cef-47ac-921d-89115e2f17fe,90a49599-f03f-4d70-8eac-80b91df0e951
dac42016-7d08-4e24-97c8-460b9c5e23b6,865ffe4e-df15-462d-b68a-4af085beb1bd,353f617c-7220-46c1-abf4-0b8696d8a805
fac776ee-5089-40bf-b392-4c123d506558,b2283ea9-7189-48fa-8131-a6edc3bac882,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
88835737-b232-4c5b-829e-bea330efefb7,13e338f6-5422-4779-801c-12522cea3a56,353f617c-7220-46c1-abf4-0b8696d8a805
d0300668-889f-4445-8661-da66e0078c79,01989bac-9f21-457c-bddd-1712f30a216d,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
2803f210-daf5-4fda-abde-383235aedadd,378bf8b4-f0c4-4242-b28b-7665420aa62a,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
94e32b7d-f4c7-4fce-92dd-c858b1964567,3adbe598-88c1-4a8d-8735-adcc8027ef3d,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
5f1d1c6a-f517-4bd2-9168-4e2767c81221,68b4e4b5-f2f1-4deb-b3c0-69b96cf421e9,94884ca7-d298-487e-be65-4f2b05fbcbca
47c87a66-c18a-4b39-abad-e51e4e5c43b4,8171c108-26b7-4f1d-afc5-caef2532c214,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
60375125-a458-41ca-a83a-a876e3022082,48de7176-903e-4a51-b58a-acbdb380b103,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
9267527e-9933-475b-bcdf-99c9e8d9e21b,22c5a89c-d4bf-4ab6-b313-018165433a98,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
8a09e650-d38d-4e57-a930-767821d3de6d,ded94e06-c47e-4828-9599-61e826952293,62911dc4-2b13-43d4-8593-d60f98453780
e3434099-9512-4b6c-b4a3-476f796f63bf,4ec38dc3-8b75-4b13-9d57-bd3590da69ad,90a49599-f03f-4d70-8eac-80b91df0e951
78060fab-5bd7-4032-84b1-4887149ae070,aa35dc5a-bfe8-4ae4-b67c-2515f660a8d0,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
26c028bb-5e45-4180-aa03-c3a8ebfa7d1a,bfe10538-fbe9-4360-8047-795d7cceba77,ceee0880-88b4-4735-aaf9-fc308a818779
080a2745-a93a-42ed-9961-2463b222b531,29423f43-9e60-44d9-9582-d78ac44c3566,94884ca7-d298-487e-be65-4f2b05fbcbca
d86b87dc-97f6-40cf-ace4-420d1d18bdf0,a99be8db-9b6c-4750-bdfb-c5b16357ec22,90a49599-f03f-4d70-8eac-80b91df0e951
c99b7608-2516-4ad4-b6ca-b512da7a8796,cb0e0811-ab13-4065-9f39-2030c0f47974,353f617c-7220-46c1-abf4-0b8696d8a805
18d27076-e880-408d-9430-de22df4c93fa,e9c059d8-0f23-4588-9b63-302602b92dba,ceee0880-88b4-4735-aaf9-fc308a818779
0ebf271d-4a28-4a7e-99eb-268c0e2d9206,47669fb2-e8ff-458b-bc49-16f7f0c0dcd6,62911dc4-2b13-43d4-8593-d60f98453780
37abed6f-cbe0-44ce-b26a-b9099a920355,a2b8ee43-b152-4795-9bec-a4c77d50431b,353f617c-7220-46c1-abf4-0b8696d8a805
b3a14fef-d2f8-4012-9256-81708e21b28e,acef9560-e611-46bd-9600-8865182f415b,ceee0880-88b4-4735-aaf9-fc308a818779
bd675ea1-889b-4a32-99df-8dc89e1a38e7,63ccec90-fb39-4aef-8810-cac5c48bbfb8,ceee0880-88b4-4735-aaf9-fc308a818779
b8cd6a70-2160-4aa9-bcd4-e5d9cc494450,0440e817-0324-42fa-8cfc-f9b13329494b,ceee0880-88b4-4735-aaf9-fc308a818779
26e67896-5334-4382-9ed8-d004b0adbe6d,4a78a455-4a7d-4f69-a73d-fce619643ec7,353f617c-7220-46c1-abf4-0b8696d8a805
6a2d9143-8aa5-4acf-bcb2-cc2b218b43fc,d12a9418-29c5-42f5-9e1e-16f9860db36f,94884ca7-d298-487e-be65-4f2b05fbcbca
d6776751-e9c8-4d1c-a9a8-ddf9845771da,8823328d-6fa0-47df-814a-a011519e41c7,94884ca7-d298-487e-be65-4f2b05fbcbca
bd5dfdb4-9c0c-42f4-b38d-a6e4c2083551,c3bfe2c1-44d4-4639-8335-797c031dfb80,353f617c-7220-46c1-abf4-0b8696d8a805
8dee9055-25bb-4148-9120-e64db6171cf3,0f5d954a-399f-444c-baf0-5edd57bf781e,94884ca7-d298-487e-be65-4f2b05fbcbca
cd27013f-d90e-4b6a-a226-22cd51b0606e,e50794d8-fccb-475f-ace9-b25a1f766bf3,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
351dcaa5-6a30-4e43-ae5c-4f1c02eccfaf,9635174b-af03-4853-bfd4-6e8809daa579,94884ca7-d298-487e-be65-4f2b05fbcbca
17343c4e-6472-4c13-a29c-6ab5ee9c4dbd,a8def46b-5c09-41f0-92d1-fe95f4e36fed,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
08962c10-6875-47c8-92c1-9f1c4e4186a7,8e4470ba-0f8e-4338-abe2-c2a2417ddd47,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
8663ad7f-e0be-4266-8d4b-1d5e690b2716,87474818-262f-4f94-8b4d-dc4323d26ec9,ceee0880-88b4-4735-aaf9-fc308a818779
06191a67-3f91-4590-bd8a-d2e2ee49075a,87c31132-cbd3-496c-a84c-e4e773980c36,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
85a92158-92dc-4c71-805b-fac84d628dff,2b8574b8-595f-4ec5-ad27-ecdaf72af0ad,90a49599-f03f-4d70-8eac-80b91df0e951
4a9aaa6a-8273-46b6-8802-9ff1c4304ccf,2b977e45-0680-457c-b221-ff6cfed9ad1b,94884ca7-d298-487e-be65-4f2b05fbcbca
7868420a-c995-4d26-b96f-63d52edecef4,10f29d0d-65a1-4c35-b679-86699dda83a5,62911dc4-2b13-43d4-8593-d60f98453780
01b1357b-f8d0-40ff-905d-c78ca33acf88,8ad1cd4b-4c31-4955-b975-9bd0a7889c76,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
70ee1be1-e368-4786-8833-ebfe4c69aa45,32343018-93ae-444d-9e7a-6f73796509ec,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
b10209f2-3fc3-4a07-ac4c-e6b2c134fb84,824eaf56-5331-4272-bc1f-6132fff6edc0,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
ba8de0f9-9859-4130-8357-e76c0e347c84,b4925c14-44f2-4fe0-be0a-7c771e856f25,94884ca7-d298-487e-be65-4f2b05fbcbca
3688fdc3-9534-4258-8db8-c51326497806,1106e26f-6577-4286-bac6-0596d279056e,62911dc4-2b13-43d4-8593-d60f98453780
e91ce9b3-9cb6-4a6a-a682-f3c33c46e0b7,31217713-fbc5-48e3-8d15-18f2d35dbfc6,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
cd3a6f9e-4286-4242-9d16-3d4783682171,43d87767-e551-4b98-aebe-8cf43610e84f,ceee0880-88b4-4735-aaf9-fc308a818779
ac5ac872-c833-4a82-a640-f121718daccd,6f6ad783-5b97-432f-9c66-02976a809bf3,90a49599-f03f-4d70-8eac-80b91df0e951
8c95b1c7-b66f-4d22-8360-6528af555a52,fad47a92-f4fe-49b5-a864-3b02a8361634,62911dc4-2b13-43d4-8593-d60f98453780
9aa3f0eb-c83f-4492-8dea-8d1a93fbb746,80fb216f-74eb-4ab5-8753-8f36150d7fb7,ceee0880-88b4-4735-aaf9-fc308a818779
776bbf5d-1bd0-4d64-8f4a-0697ad829113,1ed29913-f747-4b1e-86d0-60d503b8b684,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
26f460c8-52d9-4c39-9f58-e39fb8a3b860,9c6bf77f-2143-41d0-ae5b-1fdb101f7bda,353f617c-7220-46c1-abf4-0b8696d8a805
b4f51942-af13-4f65-8f60-121cd7d056d1,8b73e0af-6951-4821-bfe3-bbfebd706866,62911dc4-2b13-43d4-8593-d60f98453780
0215d221-82df-484d-8f06-5c6d690a07c9,293fca80-fa99-468b-9d0b-1242cc96eafa,353f617c-7220-46c1-abf4-0b8696d8a805
bebd3af8-8ce2-48a3-b45a-ec8531f48b6c,a67b3f74-fe74-41c2-a699-02f3f77d257b,353f617c-7220-46c1-abf4-0b8696d8a805
