id,user_id,ingredient_category_id
f8858347-5d68-4e80-8b1d-f99b8397870e,b3b9aa43-0a3e-440f-8801-e8278aea6067,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
f0ab5bfc-1675-48bc-8f75-2355e3c5c596,b7f2823d-b8c5-4c92-8a82-f1b9688e2950,353f617c-7220-46c1-abf4-0b8696d8a805
00dbfd07-4b57-4a06-84fe-1a54c696a019,b7f2823d-b8c5-4c92-8a82-f1b9688e2950,94884ca7-d298-487e-be65-4f2b05fbcbca
f7ff6abe-1404-4faa-80e6-9261fcbb9a64,f83fefdf-337f-4660-8526-24df8026a62b,90a49599-f03f-4d70-8eac-80b91df0e951
aaddcfc0-bb84-4e27-b384-fa7f2f321927,f83fefdf-337f-4660-8526-24df8026a62b,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
adf94537-d883-4f15-80c3-2d86506fbe08,ff81d810-1539-4f78-bd71-710e83b61b69,ceee0880-88b4-4735-aaf9-fc308a818779
4333ff95-5ee4-4a1e-a4fb-8ed5abe554d2,ff81d810-1539-4f78-bd71-710e83b61b69,94884ca7-d298-487e-be65-4f2b05fbcbca
e32c1897-5e2e-4998-88d7-e87c4090d9f0,65614932-6398-4648-b53f-3af1f2a654f5,94884ca7-d298-487e-be65-4f2b05fbcbca
a4469f4f-facd-45cf-a536-5a13894c68af,65614932-6398-4648-b53f-3af1f2a654f5,ceee0880-88b4-4735-aaf9-fc308a818779
63f7fa6f-530b-44e3-8efe-7db690f30515,901a5226-03fa-48de-bd52-58c9d2a04f6e,ceee0880-88b4-4735-aaf9-fc308a818779
5d23b756-a5bb-4935-a275-0e9785ff532b,aeb17e22-b5e3-4d2f-9fa6-b6f79dac55fb,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
6b37e9a0-ae41-44db-a571-6aec7a3b98a1,4eb125c0-0ff7-4b4a-8709-ac92e563eeca,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
50d39c84-fcb5-41e7-aaca-e90051f833a3,93102470-a8e0-4925-a2d1-48f6462d8de9,62911dc4-2b13-43d4-8593-d60f98453780
2b36dcdf-df14-47c7-b134-03a71fcd0b9b,93102470-a8e0-4925-a2d1-48f6462d8de9,90a49599-f03f-4d70-8eac-80b91df0e951
de90d70b-4d27-4493-9fbe-5f2ba7b407c3,097cd07a-baba-4ca2-affe-4f261a2a298f,353f617c-7220-46c1-abf4-0b8696d8a805
58ee8d25-fd37-44f7-a476-a5b126956f50,caa82257-5389-4c72-afe1-ae1181fdd011,94884ca7-d298-487e-be65-4f2b05fbcbca
3da228b2-3f11-4d73-b5ed-39e31d568958,be274344-20ce-4ca0-84a5-e2e618158c6f,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
e6d4f0fe-9f9e-4bbf-b1dc-40d0924a74bb,4dbd0cd1-b67f-4098-bc3d-1a2174b70408,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
99ca6cae-f14e-48d2-92bd-9d53fa7b93e4,4dbd0cd1-b67f-4098-bc3d-1a2174b70408,94884ca7-d298-487e-be65-4f2b05fbcbca
57495058-7f6a-4490-813d-651652285877,92e966e6-cb5c-455a-8f28-b0cdde1520a2,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
0c2cbfb7-b67e-4abd-bbae-18039f55f0ad,6f20b00d-09e8-4a5c-966f-07d149d89a32,94884ca7-d298-487e-be65-4f2b05fbcbca
881e1782-9aec-43f9-9d94-10422989e0c2,6f20b00d-09e8-4a5c-966f-07d149d89a32,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
69bcfbc3-9f52-4a18-a62f-4d3b296b0e50,8d387791-ac22-4267-8530-4c50fa301c65,353f617c-7220-46c1-abf4-0b8696d8a805
14f23f04-c53b-4887-bc0b-8d728d470874,8d387791-ac22-4267-8530-4c50fa301c65,ceee0880-88b4-4735-aaf9-fc308a818779
d368a1ce-92f8-4451-b046-5564a2ba94f1,2663e398-e8e5-4ca9-bb19-64a97d4d7567,353f617c-7220-46c1-abf4-0b8696d8a805
ed46d357-5d8f-4e78-ae37-9017e64e72ae,2663e398-e8e5-4ca9-bb19-64a97d4d7567,94884ca7-d298-487e-be65-4f2b05fbcbca
7d498164-1c82-47f5-abad-7963411fd884,f2eda6bd-11a8-4b22-ba39-f3a61d4d9270,94884ca7-d298-487e-be65-4f2b05fbcbca
bfbfa522-1d10-47b1-ab1a-128f82fed56a,f2eda6bd-11a8-4b22-ba39-f3a61d4d9270,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
825f7e9b-d42a-497e-94b0-236501f6de0e,d77e55c5-a488-423d-87b9-ecdca5be2586,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
f3cefe55-b4b4-484c-971f-fd480d6116bd,d77e55c5-a488-423d-87b9-ecdca5be2586,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
2814ac62-da9f-4cc4-a38b-5010aa65edc0,edd49b14-dea0-434a-856d-0f2ee2c07a78,ceee0880-88b4-4735-aaf9-fc308a818779
2f94fcf4-67c0-4dca-b0e4-f814c23d6098,edd49b14-dea0-434a-856d-0f2ee2c07a78,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
1d00a313-2d15-4057-9729-773d3e550021,983b6c72-53ad-4a2a-a537-ae9bd48e1e84,ceee0880-88b4-4735-aaf9-fc308a818779
e1eb4fdd-1618-40e3-9601-709518fc776c,02fe180d-3169-4e33-99f3-27b8d382b091,ceee0880-88b4-4735-aaf9-fc308a818779
d28681df-de1d-47a2-92c6-46bb906e7aa1,02fe180d-3169-4e33-99f3-27b8d382b091,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
e078edeb-9790-46d0-a146-d347279647d4,bf57a730-c4ae-46e2-83e6-3f49ca38a283,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
6e12c06a-4b8a-4fb8-9472-f383daee2c8b,bf57a730-c4ae-46e2-83e6-3f49ca38a283,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
5841b06a-e633-4f04-8082-6eb19542dff8,e8aaf255-438a-4a91-bc26-9f598ccdb226,90a49599-f03f-4d70-8eac-80b91df0e951
3b7adcd6-89ac-468a-babe-f141fdd66bb7,e8aaf255-438a-4a91-bc26-9f598ccdb226,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
94dff640-1086-45d3-9fb3-0cf975ce74a7,b5fc1429-5bbd-49c5-85af-300832afe661,94884ca7-d298-487e-be65-4f2b05fbcbca
cf92df26-8280-4215-b76d-44e3e81a41e7,cea65c8a-b69e-4f9e-bf35-3e1ba8bbdcfe,ceee0880-88b4-4735-aaf9-fc308a818779
9a2b5732-0b8f-46c9-8c0f-570b412aefcb,a6f1b2c4-20d1-4998-8300-c739d08b115c,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
3ae4654b-c7cf-499c-a00f-b0d041153751,1c949d02-1a16-4ffc-91c5-c615a84629d3,353f617c-7220-46c1-abf4-0b8696d8a805
0946903b-204f-4902-a533-45b2fd92c187,adc825dd-1b4e-4e3e-bf7f-09202c385e9c,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
1544ab28-394a-497e-b121-e545b6ef6ab3,e3d130f1-0547-4b12-9c69-7ffaf3ee8a4e,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
1d1207d3-84c5-4bc9-bbe9-47a488a6b9cd,999a9f42-2e57-469e-8991-8e3fc71eec55,90a49599-f03f-4d70-8eac-80b91df0e951
403776a8-3b1d-4fcd-8546-135fe5324ca7,525b39fc-dbf1-4b40-ae69-f52eedbc51c2,ceee0880-88b4-4735-aaf9-fc308a818779
9025182f-0998-4a8d-a15c-dbc4aeb9ef32,525b39fc-dbf1-4b40-ae69-f52eedbc51c2,353f617c-7220-46c1-abf4-0b8696d8a805
3db72273-5bf3-4225-bb1a-121db805949d,d5bcc83b-d745-4881-bd80-d9ce1de98217,94884ca7-d298-487e-be65-4f2b05fbcbca
b30b53de-c5e2-45ca-92e1-c4b5052b54f9,d5bcc83b-d745-4881-bd80-d9ce1de98217,ceee0880-88b4-4735-aaf9-fc308a818779
8bcf2766-dfe0-4f99-81db-94847bff0c1b,f98b90e8-5b2d-4c27-92e3-c6f8a79ad1e1,ceee0880-88b4-4735-aaf9-fc308a818779
e7cb8c6b-e8af-4ca0-ae8a-1a6f1857260f,4d62a17f-35ba-4521-b0fb-ecc957a61c13,ceee0880-88b4-4735-aaf9-fc308a818779
61baaab3-4467-4fe7-a0c1-80e8c91ce901,02f1dd77-8a1f-44f5-8895-9596f4ff0447,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
21b479ff-e55f-4f86-ada0-a334cdce7405,02f1dd77-8a1f-44f5-8895-9596f4ff0447,353f617c-7220-46c1-abf4-0b8696d8a805
6cdfb609-5f52-40c8-987f-113bc4e6f587,22a7f57d-92a8-41d0-978a-79e516cff5f5,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
d287f439-3298-4a38-90ea-0a9e85fa74b8,5d74299b-cf3c-4342-9159-f200400d2be5,62911dc4-2b13-43d4-8593-d60f98453780
475af104-49bb-43ab-8e03-51a1c8d33f5d,8f30a11c-d0fd-4383-b658-fcbedc1a1463,62911dc4-2b13-43d4-8593-d60f98453780
d013e876-7b98-4698-ba77-692d5ae00c9e,2523835c-dc2c-4aae-8549-3832bb256437,ceee0880-88b4-4735-aaf9-fc308a818779
319b5c54-426c-4d93-ac25-7e20f233af78,2ae54664-4e78-4660-9ac1-44429fcdf0f5,62911dc4-2b13-43d4-8593-d60f98453780
e41298c4-baba-4838-9a28-658eaedaffa9,2ae54664-4e78-4660-9ac1-44429fcdf0f5,90a49599-f03f-4d70-8eac-80b91df0e951
7b65508f-12a8-4264-a117-c2c87f363395,a5eb006f-9630-4631-ba96-4951e6e5031b,90a49599-f03f-4d70-8eac-80b91df0e951
73a9f6a7-3b1d-4bef-87bb-8607eaf8ba2b,6dc3c715-74d7-4e85-b32b-d0050d517d8a,94884ca7-d298-487e-be65-4f2b05fbcbca
e707d245-b3bc-4872-bfc2-4d2fd26e8ed0,6dc3c715-74d7-4e85-b32b-d0050d517d8a,ceee0880-88b4-4735-aaf9-fc308a818779
50a4ce34-715c-45f7-8b5e-39e5be4af061,c10cdebe-e42f-43a3-8599-d1cca7538de4,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
bcf69cc5-e70a-4f2c-b47d-99e6d2b9ba13,c10cdebe-e42f-43a3-8599-d1cca7538de4,ceee0880-88b4-4735-aaf9-fc308a818779
6eee4e5f-1ec1-4199-91eb-3bf8928a3c1d,b529f42f-f4f0-489f-9c2c-284aed581791,353f617c-7220-46c1-abf4-0b8696d8a805
e2853268-35f6-416e-abd2-4938efa57d94,258954a2-8003-4404-ab68-15413415ea43,ceee0880-88b4-4735-aaf9-fc308a818779
f8d22764-8422-4bef-83a1-9dbbe65958d7,5169afa8-b7c8-439c-a0e7-bde9f64db525,90a49599-f03f-4d70-8eac-80b91df0e951
c5dd452f-2acc-4c73-bbc4-d465026f2276,cfa1b29a-12af-48d0-bcdf-c3b638efc27b,94884ca7-d298-487e-be65-4f2b05fbcbca
45f17aaa-5cc9-49ce-a49a-f90c4e9ee873,cfa1b29a-12af-48d0-bcdf-c3b638efc27b,ceee0880-88b4-4735-aaf9-fc308a818779
baa59a03-71b7-4461-a944-6d39184f106d,84a55410-4e33-4e78-87cc-01c2146f268d,353f617c-7220-46c1-abf4-0b8696d8a805
cb0b2887-cdb0-48bd-a517-b12f604a0e09,84a55410-4e33-4e78-87cc-01c2146f268d,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
c9bf38e2-f645-43b5-ad33-ffc2e4f32d4b,9f5ba3d9-52aa-4903-be2f-5aabc7068610,62911dc4-2b13-43d4-8593-d60f98453780
73b2b767-d456-41a6-8799-2719ecb847f3,c79a9eb0-7da7-47b7-acb1-595460c62bda,90a49599-f03f-4d70-8eac-80b91df0e951
adbd6743-0aa8-41f6-bfcb-6eac551934a7,12a82519-6d93-4aab-9286-15b1827a784f,ceee0880-88b4-4735-aaf9-fc308a818779
e9b2b66c-6ac5-485c-b89a-cfae2fd350e4,12a82519-6d93-4aab-9286-15b1827a784f,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
de3f77c2-8139-4c7c-aaca-50bf885a1885,28fe153d-c77a-4e99-b72f-25dbf310020b,353f617c-7220-46c1-abf4-0b8696d8a805
a7f3dea8-e83b-4e50-8278-d931a82f2def,28fe153d-c77a-4e99-b72f-25dbf310020b,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
79f6e584-824c-43fa-b0f7-03b465377e19,82d5cbd6-a6d4-43f1-a2eb-aa2c386c6f17,ceee0880-88b4-4735-aaf9-fc308a818779
593a8b72-df8e-4951-a51e-a00117b5cb66,ec464c10-3fc7-4a30-b1f8-487d34419cdf,ceee0880-88b4-4735-aaf9-fc308a818779
5c99c379-a399-4b8b-ad17-397ffd3fd7d0,e1816cb9-c22d-4912-a811-37da28642cd1,ceee0880-88b4-4735-aaf9-fc308a818779
4f7ed77a-dcd0-4bc3-9cf5-fd7ff08c826b,e1816cb9-c22d-4912-a811-37da28642cd1,353f617c-7220-46c1-abf4-0b8696d8a805
1e9e35b2-b6eb-4962-9a0f-c3e41d833842,5429da4c-37ca-456c-aac0-25517f64e341,94884ca7-d298-487e-be65-4f2b05fbcbca
e98c60d6-ec41-479e-8278-744de434cc02,7f851937-d0a3-49d2-af7b-781d802246aa,ceee0880-88b4-4735-aaf9-fc308a818779
8f47289e-86f1-4aa6-9df1-19f9accc62d6,7f851937-d0a3-49d2-af7b-781d802246aa,94884ca7-d298-487e-be65-4f2b05fbcbca
8745f63b-fd7e-49f7-97e4-33850e2be208,1797536d-5af1-4054-8ba7-c9b5292f2c8f,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
b075954a-c894-442c-955e-cf76985b5a04,f1331dda-2051-4c8c-8226-beb9dcb8b16d,62911dc4-2b13-43d4-8593-d60f98453780
153482cc-4613-453c-839f-209b3517d294,4d9248e6-8195-4d6d-8f85-6597962dd0a6,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
3088a2f0-22bc-4885-b919-0a0e9386defc,4d9248e6-8195-4d6d-8f85-6597962dd0a6,94884ca7-d298-487e-be65-4f2b05fbcbca
7e75b7ce-c49e-4fb7-ada1-ebd8ac1414a0,a070f7bb-b44c-4ea1-b1e9-d17a7f6779a9,94884ca7-d298-487e-be65-4f2b05fbcbca
4e95cf7f-1c21-4736-8ace-3922b9057044,a53ff0ad-4237-42f9-9a67-0765a9566732,353f617c-7220-46c1-abf4-0b8696d8a805
1699294a-7b39-43c9-81dd-85f93980a685,a53ff0ad-4237-42f9-9a67-0765a9566732,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
f1a35c0d-764f-4b52-8880-1ad4e70a8904,6aeb5b5c-087e-4d68-b540-afe78d26313d,90a49599-f03f-4d70-8eac-80b91df0e951
2f936f5f-9508-41f4-9e40-0d7b6085c7be,6aeb5b5c-087e-4d68-b540-afe78d26313d,353f617c-7220-46c1-abf4-0b8696d8a805
d474bc46-a660-4c0f-9930-9b73ce7d6898,82b67811-711e-499d-92bd-7de369554038,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
b5dbb385-2bbc-4c56-b63d-f42f546e20f7,82b67811-711e-499d-92bd-7de369554038,ceee0880-88b4-4735-aaf9-fc308a818779
1ce24ca6-b11f-4b51-80dd-d73bf54b4321,a098e012-d7bf-4c0a-a76c-6a4020054c32,94884ca7-d298-487e-be65-4f2b05fbcbca
566ad730-39bb-4d6b-9d46-e58b6ba693db,a098e012-d7bf-4c0a-a76c-6a4020054c32,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
4cf3e012-6e9c-4436-9996-cecd51085419,82fd6e60-218b-4734-ba6f-865b77b12896,90a49599-f03f-4d70-8eac-80b91df0e951
c90e4b49-1e61-42a5-a8df-14696a84a5e1,82fd6e60-218b-4734-ba6f-865b77b12896,ceee0880-88b4-4735-aaf9-fc308a818779
f7aa13de-c132-487a-aa7a-d0dd5239af64,378220a0-5d36-4482-a05f-745e1d5199be,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
88c1cc1d-62d3-452c-a664-1a45b3e4e645,378220a0-5d36-4482-a05f-745e1d5199be,94884ca7-d298-487e-be65-4f2b05fbcbca
abe7b3c2-6234-4ea3-bd47-630ba88d7738,66e6703d-bf6a-4c0d-ba1b-0b76eeec7dc6,353f617c-7220-46c1-abf4-0b8696d8a805
03ab290f-ac0f-4d2b-b9c2-875e1ad81850,66e6703d-bf6a-4c0d-ba1b-0b76eeec7dc6,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
bcd075e8-b608-46fc-a609-81208bdaed76,656f0ce9-7d81-4a77-ae12-5acb56289fdd,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
befda002-cf77-40b8-b175-e040d291d1a5,656f0ce9-7d81-4a77-ae12-5acb56289fdd,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
9720e6dc-3b39-4678-a90c-a02c1de8eb34,87072f8f-9d9b-469c-adeb-49a7da77ebc6,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
c11aa5ae-e6a2-4e68-8508-6d12c139f604,87072f8f-9d9b-469c-adeb-49a7da77ebc6,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
1b0b8028-9a92-459d-9e7b-d7838f628920,6b875a5f-e2a2-4e75-917c-b4bc80d64ac3,353f617c-7220-46c1-abf4-0b8696d8a805
41794918-b3be-4c20-9bda-4d98dd145f80,c551a6a5-bea9-405a-982a-621531e06f41,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
ed128b97-80fa-465e-bf15-2302b86c7961,208fbe05-a09d-41e3-bdd1-34984716c4d8,353f617c-7220-46c1-abf4-0b8696d8a805
b39efe0c-c1c9-47f1-9f5b-5a158158cadd,869f8a1d-0d0d-47c3-b87c-a3e91776d822,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
19173142-c307-4d76-8728-450c2bf8863f,1e14a179-3937-4313-8fc3-8d2780de1df7,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
2d2c9124-6d77-4d5a-9139-4afe2e994f5e,1e14a179-3937-4313-8fc3-8d2780de1df7,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
c9e79da1-8e24-4e0e-9cd0-c366bb8319ec,87924372-e81b-4b3f-9230-9d084c9f4858,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
16b02100-63df-45c9-bc6f-961144db1c50,87924372-e81b-4b3f-9230-9d084c9f4858,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
b9cd1707-1f4f-4af1-9f04-2a9bd2e31a50,69a377ce-a583-4d5f-9c08-4b6d93de377c,94884ca7-d298-487e-be65-4f2b05fbcbca
5cf46fbb-51e3-439e-b03a-3504ad261ef6,69a377ce-a583-4d5f-9c08-4b6d93de377c,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
caf899c9-f681-4b24-8b81-691e572c3cce,d1a950d3-51ea-42b6-9a6c-f10ff6d65ac1,353f617c-7220-46c1-abf4-0b8696d8a805
db8809c2-4869-4fb0-92b3-86042fc255e1,dcea2964-f8b4-4743-906d-641daa8a092b,90a49599-f03f-4d70-8eac-80b91df0e951
36750d88-ac5e-4bb6-a6b8-d15eb07728b0,1701e688-065c-4adb-ac30-8c6d7b7bdf6c,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
f2f25974-b7a6-4c01-808b-2b590ff27842,1701e688-065c-4adb-ac30-8c6d7b7bdf6c,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
666e7178-94f5-473a-9c68-160c99939876,3ee002fe-6f6d-4161-b980-ff9df17528cc,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
ec88f1f7-6c9d-4a07-bb08-583a79f2f636,983774f7-7939-4c66-be37-ac743ae15e1a,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
d316d773-67e6-412f-8c9e-0811237ca24f,983774f7-7939-4c66-be37-ac743ae15e1a,62911dc4-2b13-43d4-8593-d60f98453780
7eaf49d6-ed05-41ea-8cb3-f274a07336bf,e58d99dd-9c1b-4789-9e2d-8dd2a808d78a,94884ca7-d298-487e-be65-4f2b05fbcbca
cfef4d54-9974-4c82-9370-21d45935a231,e58d99dd-9c1b-4789-9e2d-8dd2a808d78a,ceee0880-88b4-4735-aaf9-fc308a818779
077b3a0c-4c23-4adc-99ce-50b37202ce33,c6684749-4309-4549-b007-83a8bd406498,94884ca7-d298-487e-be65-4f2b05fbcbca
3ef68b43-5b65-40a2-81e7-19756438aa64,c6684749-4309-4549-b007-83a8bd406498,62911dc4-2b13-43d4-8593-d60f98453780
2976c80f-0054-4584-9460-f2f7aaa21907,149efc1a-4059-4307-8365-f523f56e9a80,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
bf2a2fe2-6f18-43c0-b6a3-138e7c5768f2,149efc1a-4059-4307-8365-f523f56e9a80,ceee0880-88b4-4735-aaf9-fc308a818779
d3d89bd7-a634-4870-a454-ea09324f6084,7e14ee18-c274-4eaa-a9cb-25bd44549e6f,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
1caf03ee-79df-4fae-9079-12d12e12110f,7e14ee18-c274-4eaa-a9cb-25bd44549e6f,62911dc4-2b13-43d4-8593-d60f98453780
40550ecf-eeb4-4b84-ab5d-3c5b71492f5b,6948be08-fcfb-4d78-9f4d-5813f566fd32,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
9a9df7c7-d3c9-472c-a827-03367bf5106b,281d755b-8a2e-41d0-8e44-df1b8d7461bc,94884ca7-d298-487e-be65-4f2b05fbcbca
c2f6cabc-b5ba-4559-80c2-a0cf408d47ff,556c8d4e-d426-4641-8e6c-4da57cc42ebe,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
fa12f0bc-18d0-4002-be1a-32bb02ac70de,a06c7d72-51a0-48ed-ba61-e4f9dbfcc73f,353f617c-7220-46c1-abf4-0b8696d8a805
60c9614f-4be5-4239-869d-2d402c54fd3b,47a2417b-0ab0-445e-b96c-64911b75a4ef,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
e1d1ddd5-f068-494b-994a-5a03769451d0,47a2417b-0ab0-445e-b96c-64911b75a4ef,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
fb36b1fe-3a19-4616-8a49-c4add9e70c9e,4ba81714-56e0-4a5a-bc39-5ffe4ce6e6fb,94884ca7-d298-487e-be65-4f2b05fbcbca
5f3adcd2-1d6f-4fd7-9f0a-d01e92e74ec1,4ba81714-56e0-4a5a-bc39-5ffe4ce6e6fb,ceee0880-88b4-4735-aaf9-fc308a818779
ad3d7298-d1c6-4f9f-a378-73503d9158b0,9e8f7e41-9b38-47de-8126-9c248f68fc17,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
e87c0358-d7fd-4192-bd65-66cf49bcf8eb,1880f94f-cb03-40a1-a745-e3cce4936774,62911dc4-2b13-43d4-8593-d60f98453780
49466a63-5ab1-4d3c-bb26-cadf7080ac0e,1880f94f-cb03-40a1-a745-e3cce4936774,21cc5bc1-61d3-4d8c-aed6-6a010996d5ab
380349a1-778a-40fb-b375-7f0d0e55fb3f,fce6c818-f65f-4504-a0d7-6d9b1375dbcf,353f617c-7220-46c1-abf4-0b8696d8a805
809308a0-0515-4ed9-b107-2e8471d57d24,06bbb0a1-556d-4dc2-8f17-41ac8b0cb1fd,62911dc4-2b13-43d4-8593-d60f98453780
3641ae76-13f5-42c1-811a-6e5e50a18e44,850c5895-4211-4d3b-adaa-13c513ab1aca,ceee0880-88b4-4735-aaf9-fc308a818779
9e9df5ec-482a-486d-a65f-fb678df183a8,850c5895-4211-4d3b-adaa-13c513ab1aca,94884ca7-d298-487e-be65-4f2b05fbcbca
02581880-7704-42c2-8df3-158a6a6bf495,0deb5a62-2375-4e25-b79b-415d460b186c,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
a21086c4-b75c-4da3-b944-7a5b0f110e37,0deb5a62-2375-4e25-b79b-415d460b186c,90a49599-f03f-4d70-8eac-80b91df0e951
0d764b00-141e-4c8b-9974-34719f347938,9be0a354-efa7-47af-a75d-0c9af57b6e8a,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
943ddb22-dd46-489b-b61e-8c51783abc90,9be0a354-efa7-47af-a75d-0c9af57b6e8a,353f617c-7220-46c1-abf4-0b8696d8a805
2ac641b6-3b74-4b42-a5b8-ff66ea4ae0e4,2d0ac0cc-37ec-442a-820e-61a6d6a6b8d4,94884ca7-d298-487e-be65-4f2b05fbcbca
a1ef1589-0482-4542-a83e-39223cfea782,91aa7878-44d1-4940-9f12-53aea9b2f71b,353f617c-7220-46c1-abf4-0b8696d8a805
1c813109-e39e-45fd-a791-ecbb4be539d7,91aa7878-44d1-4940-9f12-53aea9b2f71b,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
eaf0fed0-2a3b-4358-8e5d-9ed9583f1ee3,70b32916-0943-4c3b-b51c-1a7da6a4cfee,353f617c-7220-46c1-abf4-0b8696d8a805
cfd8b50e-d817-43ab-91ae-e007c4e6871d,f5fef06a-824d-4772-8ae7-ad91d037a228,62911dc4-2b13-43d4-8593-d60f98453780
91643cb4-1e3b-4243-965f-440cf6aefe0d,99171285-28f7-4132-b620-54c9b02a1264,90a49599-f03f-4d70-8eac-80b91df0e951
1859f75f-2ade-4d86-a8aa-49a8dcdceb3d,3d9d5a75-6fd7-4d4c-a0b0-68fba9ca5d9d,ceee0880-88b4-4735-aaf9-fc308a818779
0d97c9e1-1a88-4186-ab19-790c6f48067e,013cd0c1-f66e-4a66-b715-601942640e0d,62911dc4-2b13-43d4-8593-d60f98453780
31e647bb-242f-458a-8a10-5fd5a0e3fb4c,013cd0c1-f66e-4a66-b715-601942640e0d,94884ca7-d298-487e-be65-4f2b05fbcbca
ace4de70-2e1d-4632-ad9f-56aacc16a0f3,fc8e7e06-a60e-458d-ad96-2c8d034ed308,353f617c-7220-46c1-abf4-0b8696d8a805
85d3185f-96b5-49a9-80c9-e6c1e774c95e,aee639fe-2865-4e01-afbb-5aaf35fc4efe,90a49599-f03f-4d70-8eac-80b91df0e951
b2b5559d-16d5-4189-8ecf-2732ac7eeea3,aee639fe-2865-4e01-afbb-5aaf35fc4efe,ad6e42b1-1bb7-4b5e-8d6c-10c6a63bca9a
d3e4fe62-bd98-421b-8ecb-46f058aebaf0,b545a934-75f1-46a1-bde0-b63992cb8a60,353f617c-7220-46c1-abf4-0b8696d8a805
86c966db-6ccc-4a15-a2ac-1fbfbfa6e195,b545a934-75f1-46a1-bde0-b63992cb8a60,ceee0880-88b4-4735-aaf9-fc308a818779
1baa55b0-94b8-49dd-af1f-d5ba723928dd,e71d6ebe-a87d-412c-bcd0-d66f3b8e8b4b,62911dc4-2b13-43d4-8593-d60f98453780
897abed2-c9a7-4737-8796-23b0ce23ef81,b5fa830c-1138-4d89-8615-d33313f3e347,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
f90557c3-248c-4b4d-9de0-dd2dc0209276,3777252f-1b8d-4e0f-a546-39b5f3afffe5,62911dc4-2b13-43d4-8593-d60f98453780
71a71caa-edc0-4dce-93ba-13a8481aef00,3777252f-1b8d-4e0f-a546-39b5f3afffe5,90a49599-f03f-4d70-8eac-80b91df0e951
6ffe6518-4f31-4ce5-be04-0a9273f6e834,a9befe5d-c498-4a55-9aa3-c4d66ec19c04,32cdf7d6-b91c-4f18-95c1-11a3ed3c469a
